version,move_id,move_name_gs_korean,bank_hex,bank_offset_hex,cpu_address_hex,file_offset_hex,record_length,description,next_count,raw_hex,record_raw_hex,undefined_code_count
KOREAN_GOLD,132,휘감기,0x6D,0x1B02,0x5B02,0x1B5B02,57,적에게 휘감겨서 공격한다<NEXT>적의 스피드를 둔화시키기도 한다,1,07 cb 07 01 01 34 7f 0a d6 01 08 01 3c 05 dd 7f 01 68 01 3d 0a 71 02 d9 59 07 cb 07 97 7f 06 4a 0a 67 03 45 04 36 7f 03 30 0a ad 06 63 09 80 01 b2 03 15 7f 0a 71 02 d9,07 cb 07 01 01 34 7f 0a d6 01 08 01 3c 05 dd 7f 01 68 01 3d 0a 71 02 d9 59 07 cb 07 97 7f 06 4a 0a 67 03 45 04 36 7f 03 30 0a ad 06 63 09 80 01 b2 03 15 7f 0a 71 02 d9 50,0
KOREAN_GOLD,133,망각술,0x6D,0x1B3B,0x5B3B,0x1B5B3B,55,일순 무엇인가를 잊어먹는 것으로<NEXT>특수방어를 높이 올린다,1,07 9f 06 28 7f 04 ab 06 f9 07 9e 01 01 04 36 7f 07 a8 06 ee 04 74 02 c2 7f 01 2d 07 88 03 fe 59 09 df 06 26 04 e6 06 ee 04 36 7f 02 94 07 9c 7f 07 23 04 40 02 d9,07 9f 06 28 7f 04 ab 06 f9 07 9e 01 01 04 36 7f 07 a8 06 ee 04 74 02 c2 7f 01 2d 07 88 03 fe 59 09 df 06 26 04 e6 06 ee 04 36 7f 02 94 07 9c 7f 07 23 04 40 02 d9 50,0
KOREAN_GOLD,134,숟가락휘기,0x6D,0x1B72,0x5B72,0x1B5B72,58,적의 눈을 스푼에 주시하도록 해서<NEXT>명중률을 떨어뜨리게 한다,1,07 cb 07 97 7f 02 ab 07 8b 7f 06 4a 0a 3c 07 01 7f 08 06 06 63 0a 6f 03 15 03 ff 7f 0a 78 05 dd 59 04 8d 08 0f 04 2c 07 8b 7f 03 83 06 ee 03 af 04 3e 01 34 7f 0a 71 02 d9,07 cb 07 97 7f 02 ab 07 8b 7f 06 4a 0a 3c 07 01 7f 08 06 06 63 0a 6f 03 15 03 ff 7f 0a 78 05 dd 59 04 8d 08 0f 04 2c 07 8b 7f 03 83 06 ee 03 af 04 3e 01 34 7f 0a 71 02 d9 50,0
KOREAN_GOLD,135,알낳기,0x6D,0x1BAC,0x5BAC,0x1B5BAC,40,상처 입은 몸을 체력의<NEXT>반정도 회복시킨다,1,05 c3 08 b3 7f 07 a4 07 8a 7f 04 96 07 8b 7f 08 bc 03 f2 07 97 59 04 dd 07 d4 03 15 7f 0a b8 05 19 06 63 09 82 02 d9,05 c3 08 b3 7f 07 a4 07 8a 7f 04 96 07 8b 7f 08 bc 03 f2 07 97 59 04 dd 07 d4 03 15 7f 0a b8 05 19 06 63 09 82 02 d9 50,0
KOREAN_GOLD,136,무릎차기,0x6D,0x1BD4,0x5BD4,0x1B5BD4,58,점프한 힘으로 연속 무릎차기 공격<NEXT>실패하면 데미지를 입는다,1,07 d1 0a 61 0a 71 7f 0a fb 07 88 03 fe 7f 07 0c 06 03 7f 04 ab 04 3d 08 97 01 b2 7f 01 68 01 3d 59 06 67 0a 00 0a 6f 04 89 7f 03 05 04 cc 08 26 04 36 7f 07 a4 02 c2 02 d9,07 d1 0a 61 0a 71 7f 0a fb 07 88 03 fe 7f 07 0c 06 03 7f 04 ab 04 3d 08 97 01 b2 7f 01 68 01 3d 59 06 67 0a 00 0a 6f 04 89 7f 03 05 04 cc 08 26 04 36 7f 07 a4 02 c2 02 d9 50,0
KOREAN_GOLD,137,뱀의미소,0x6D,0x1C0E,0x5C0E,0x1B5C0E,58,배의 모양으로 적을 위협해서<NEXT>겁을 먹게하여 마비시켜 버린다,1,04 e8 07 97 7f 04 90 06 e7 07 88 03 fe 7f 07 cb 07 8b 7f 07 77 0a 99 0a 78 05 dd 59 01 2c 07 8b 7f 04 74 01 34 0a 6f 07 09 7f 04 46 05 61 06 63 09 31 7f 04 f6 04 40 02 d9,04 e8 07 97 7f 04 90 06 e7 07 88 03 fe 7f 07 cb 07 8b 7f 07 77 0a 99 0a 78 05 dd 59 01 2c 07 8b 7f 04 74 01 34 0a 6f 07 09 7f 04 46 05 61 06 63 09 31 7f 04 f6 04 40 02 d9 50,0
KOREAN_GOLD,138,꿈먹기,0x6D,0x1C48,0x5C48,0x1B5C48,51,자고있는 적에게 준 데미지의<NEXT>반을 체력으로 회복한다,1,07 aa 01 4d 07 a6 02 c2 7f 07 cb 07 01 01 34 7f 08 08 7f 03 05 04 cc 08 26 07 97 59 04 dd 07 8b 7f 08 bc 03 f2 07 88 03 fe 7f 0a b8 05 19 0a 71 02 d9,07 aa 01 4d 07 a6 02 c2 7f 07 cb 07 01 01 34 7f 08 08 7f 03 05 04 cc 08 26 07 97 59 04 dd 07 8b 7f 08 bc 03 f2 07 88 03 fe 7f 0a b8 05 19 0a 71 02 d9 50,0
KOREAN_GOLD,139,독가스,0x6D,0x1C7B,0x5C7B,0x1B5C7B,39,독가스를 적에게 뿌려서<NEXT>중독되게 만든다,1,03 16 01 01 06 4a 04 36 7f 07 cb 07 01 01 34 7f 05 a1 03 f1 05 dd 59 08 0f 03 16 03 27 01 34 7f 04 48 03 47 02 d9,03 16 01 01 06 4a 04 36 7f 07 cb 07 01 01 34 7f 05 a1 03 f1 05 dd 59 08 0f 03 16 03 27 01 34 7f 04 48 03 47 02 d9 50,0
KOREAN_GOLD,140,알던지기,0x6D,0x1CA2,0x5CA2,0x1B5CA2,47,둥근 물건을 적에게 던져서<NEXT>2-5회 연속으로 공격,1,03 35 01 a9 7f 04 b0 01 27 07 8b 7f 07 cb 07 01 01 34 7f 02 f8 07 de 05 dd 59 f8 0b 68 fb 0a b8 7f 07 0c 06 03 07 88 03 fe 7f 01 68 01 3d,03 35 01 a9 7f 04 b0 01 27 07 8b 7f 07 cb 07 01 01 34 7f 02 f8 07 de 05 dd 59 f8 0b 68 fb 0a b8 7f 07 0c 06 03 07 88 03 fe 7f 01 68 01 3d 50,0
KOREAN_GOLD,141,흡혈,0x6D,0x1CD1,0x5CD1,0x1B5CD1,42,적에게 준 데미지의<NEXT>반을 체력으로 회복한다,1,07 cb 07 01 01 34 7f 08 08 7f 03 05 04 cc 08 26 07 97 59 04 dd 07 8b 7f 08 bc 03 f2 07 88 03 fe 7f 0a b8 05 19 0a 71 02 d9,07 cb 07 01 01 34 7f 08 08 7f 03 05 04 cc 08 26 07 97 59 04 dd 07 8b 7f 08 bc 03 f2 07 88 03 fe 7f 0a b8 05 19 0a 71 02 d9 50,0
KOREAN_GOLD,142,악마의키스,0x6D,0x1CFB,0x5CFB,0x1B5CFB,54,무서운 얼굴로 키스를 한다<NEXT>키스를 당하면 잠들어 버린다,1,04 ab 05 dd 07 4e 7f 06 f3 01 8c 03 fe 7f 09 80 06 4a 04 36 7f 0a 71 02 d9 59 09 80 06 4a 04 36 7f 02 e7 0a 6f 04 89 7f 07 b1 03 49 06 ee 7f 04 f6 04 40 02 d9,04 ab 05 dd 07 4e 7f 06 f3 01 8c 03 fe 7f 09 80 06 4a 04 36 7f 0a 71 02 d9 59 09 80 06 4a 04 36 7f 02 e7 0a 6f 04 89 7f 07 b1 03 49 06 ee 7f 04 f6 04 40 02 d9 50,0
KOREAN_GOLD,143,불새,0x6D,0x1D31,0x5D31,0x1B5D31,48,1턴째에서 약점을 찾아서<NEXT>다음 턴에 적을 공격한다,1,f7 09 9f 08 40 07 01 05 dd 7f 06 e0 07 d1 07 8b 7f 08 a3 06 c6 05 dd 59 02 d9 07 8d 7f 09 9f 07 01 7f 07 cb 07 8b 7f 01 68 01 3d 0a 71 02 d9,f7 09 9f 08 40 07 01 05 dd 7f 06 e0 07 d1 07 8b 7f 08 a3 06 c6 05 dd 59 02 d9 07 8d 7f 09 9f 07 01 7f 07 cb 07 8b 7f 01 68 01 3d 0a 71 02 d9 50,0
KOREAN_GOLD,144,변신,0x6D,0x1D61,0x5D61,0x1B5D61,53,적의 포켓몬과 같은 모습으로<NEXT>세포를 변화시켜 변신한다,1,07 cb 07 97 7f 0a 27 09 2f 04 93 01 6a 7f 01 10 07 8a 7f 04 90 06 60 07 88 03 fe 59 05 ec 0a 27 04 36 7f 05 0f 0a ad 06 63 09 31 7f 05 0f 06 65 0a 71 02 d9,07 cb 07 97 7f 0a 27 09 2f 04 93 01 6a 7f 01 10 07 8a 7f 04 90 06 60 07 88 03 fe 59 05 ec 0a 27 04 36 7f 05 0f 0a ad 06 63 09 31 7f 05 0f 06 65 0a 71 02 d9 50,0
KOREAN_GOLD,145,거품,0x6D,0x1D96,0x5D96,0x1B5D96,55,거품을 뿜어서 공격한다<NEXT>적의 스피드를 둔화시키기도 한다,1,01 25 0a 40 07 8b 7f 05 a5 06 ee 05 dd 7f 01 68 01 3d 0a 71 02 d9 59 07 cb 07 97 7f 06 4a 0a 67 03 45 04 36 7f 03 30 0a ad 06 63 09 80 01 b2 03 15 7f 0a 71 02 d9,01 25 0a 40 07 8b 7f 05 a5 06 ee 05 dd 7f 01 68 01 3d 0a 71 02 d9 59 07 cb 07 97 7f 06 4a 0a 67 03 45 04 36 7f 03 30 0a ad 06 63 09 80 01 b2 03 15 7f 0a 71 02 d9 50,0
KOREAN_GOLD,146,잼잼펀치,0x6D,0x1DCD,0x5DCD,0x1B5DCD,63,어미와 새끼가 동시에 펀치로 공격<NEXT>적을 곤란상태로 만들기도 한다,1,06 ee 04 cc 07 2d 7f 05 c5 02 32 01 01 7f 03 1f 06 63 07 01 7f 0a 0d 09 01 03 fe 7f 01 68 01 3d 59 07 cb 07 8b 7f 01 4f 03 c5 05 c3 09 92 03 fe 7f 04 48 03 49 01 b2 03 15 7f 0a 71 02 d9,06 ee 04 cc 07 2d 7f 05 c5 02 32 01 01 7f 03 1f 06 63 07 01 7f 0a 0d 09 01 03 fe 7f 01 68 01 3d 59 07 cb 07 8b 7f 01 4f 03 c5 05 c3 09 92 03 fe 7f 04 48 03 49 01 b2 03 15 7f 0a 71 02 d9 50,0
KOREAN_GOLD,147,버섯포자,0x6D,0x1E0C,0x5E0C,0x1B5E0C,49,최면효과가 있는 포자를<NEXT>뿌려서 적을 잠들게 만든다,1,08 d6 04 89 0a bf 01 6a 01 01 7f 07 a6 02 c2 7f 0a 27 07 aa 04 36 59 05 a1 03 f1 05 dd 7f 07 cb 07 8b 7f 07 b1 03 49 01 34 7f 04 48 03 47 02 d9,08 d6 04 89 0a bf 01 6a 01 01 7f 07 a6 02 c2 7f 0a 27 07 aa 04 36 59 05 a1 03 f1 05 dd 7f 07 cb 07 8b 7f 07 b1 03 49 01 34 7f 04 48 03 47 02 d9 50,0
KOREAN_GOLD,148,플래시,0x6D,0x1E3D,0x5E3D,0x1B5E3D,51,강한 빛으로 눈을 멀게해서<NEXT>적의 명중률을 떨어뜨린다,1,01 0d 0a 71 7f 05 6b 07 88 03 fe 7f 02 ab 07 8b 7f 04 76 01 34 0a 78 05 dd 59 07 cb 07 97 7f 04 8d 08 0f 04 2c 07 8b 7f 03 83 06 ee 03 af 04 40 02 d9,01 0d 0a 71 7f 05 6b 07 88 03 fe 7f 02 ab 07 8b 7f 04 76 01 34 0a 78 05 dd 59 07 cb 07 97 7f 04 8d 08 0f 04 2c 07 8b 7f 03 83 06 ee 03 af 04 40 02 d9 50,0
KOREAN_GOLD,149,사이코웨이브,0x6D,0x1E70,0x5E70,0x1B5E70,54,이상한 염동파로 적을 공격<NEXT>사용할 때마다 위력이 변한다,1,07 9c 05 c3 0a 71 7f 07 10 03 1f 09 f4 03 fe 7f 07 cb 07 8b 7f 01 68 01 3d 59 05 b7 07 4b 0a 72 7f 03 77 04 46 02 d9 7f 07 77 03 f2 07 9c 7f 05 0f 0a 71 02 d9,07 9c 05 c3 0a 71 7f 07 10 03 1f 09 f4 03 fe 7f 07 cb 07 8b 7f 01 68 01 3d 59 05 b7 07 4b 0a 72 7f 03 77 04 46 02 d9 7f 07 77 03 f2 07 9c 7f 05 0f 0a 71 02 d9 50,0
KOREAN_GOLD,150,튀어오르기,0x6D,0x1EA6,0x5EA6,0x1B5EA6,45,팔딱 튀기만 하고 아무 일도<NEXT>일어나지 않는다…,1,09 f8 03 6c 7f 09 d2 01 b2 04 48 7f 0a 6f 01 4d 7f 06 c6 04 ab 7f 07 9f 03 15 59 07 9f 06 ee 02 3a 08 26 7f 06 ca 02 c2 02 d9 0b 6a,09 f8 03 6c 7f 09 d2 01 b2 04 48 7f 0a 6f 01 4d 7f 06 c6 04 ab 7f 07 9f 03 15 59 07 9f 06 ee 02 3a 08 26 7f 06 ca 02 c2 02 d9 0b 6a 50,0
KOREAN_GOLD,151,녹기,0x6D,0x1ED3,0x5ED3,0x1B5ED3,44,몸을 액상으로 변화시켜서<NEXT>방어력을 팍 높인다,1,04 96 07 8b 7f 06 d7 05 c3 07 88 03 fe 7f 05 0f 0a ad 06 63 09 31 05 dd 59 04 e6 06 ee 03 f2 07 8b 7f 09 f5 7f 02 94 07 9e 02 d9,04 96 07 8b 7f 06 d7 05 c3 07 88 03 fe 7f 05 0f 0a ad 06 63 09 31 05 dd 59 04 e6 06 ee 03 f2 07 8b 7f 09 f5 7f 02 94 07 9e 02 d9 50,0
KOREAN_GOLD,152,찝게햄머,0x6D,0x1EFF,0x5EFF,0x1B5EFF,44,집게가위로 적을 때린다<NEXT>급소에 명중하기 쉽다,1,08 2d 01 34 01 01 07 77 03 fe 7f 07 cb 07 8b 7f 03 77 04 40 02 d9 59 01 ae 06 02 07 01 7f 04 8d 08 0f 0a 6f 01 b2 7f 06 41 02 d9,08 2d 01 34 01 01 07 77 03 fe 7f 07 cb 07 8b 7f 03 77 04 40 02 d9 59 01 ae 06 02 07 01 7f 04 8d 08 0f 0a 6f 01 b2 7f 06 41 02 d9 50,0
KOREAN_GOLD,153,대폭발,0x6D,0x1F2B,0x5F2B,0x1B5F2B,56,적에게 데미지를 입히지만<NEXT>사용하면 전투불능이 되어버린다,1,07 cb 07 01 01 34 7f 03 05 04 cc 08 26 04 36 7f 07 a4 0a f7 08 26 04 48 59 05 b7 07 4b 0a 6f 04 89 7f 07 cc 09 c5 05 32 02 c9 07 9c 7f 03 27 06 ee 04 f6 04 40 02 d9,07 cb 07 01 01 34 7f 03 05 04 cc 08 26 04 36 7f 07 a4 0a f7 08 26 04 48 59 05 b7 07 4b 0a 6f 04 89 7f 07 cc 09 c5 05 32 02 c9 07 9c 7f 03 27 06 ee 04 f6 04 40 02 d9 50,0
KOREAN_GOLD,154,마구할퀴기,0x6D,0x1F63,0x5F63,0x1B5F63,55,날카로운 손톱과 낫으로 할퀴어<NEXT>2-5회 연속으로 공격한다,1,02 3f 09 0b 03 fe 07 4e 7f 06 05 09 b9 01 6a 7f 02 44 07 88 03 fe 7f 0a 72 09 6b 06 ee 59 f8 0b 68 fb 0a b8 7f 07 0c 06 03 07 88 03 fe 7f 01 68 01 3d 0a 71 02 d9,02 3f 09 0b 03 fe 07 4e 7f 06 05 09 b9 01 6a 7f 02 44 07 88 03 fe 7f 0a 72 09 6b 06 ee 59 f8 0b 68 fb 0a b8 7f 07 0c 06 03 07 88 03 fe 7f 01 68 01 3d 0a 71 02 d9 50,0
KOREAN_GOLD,155,뼈다귀부메랑,0x6D,0x1F9A,0x5F9A,0x1B5F9A,54,뼈다귀를 던져 갔다가 돌아오면서<NEXT>2회 연속으로 공격한다,1,05 90 02 d9 01 9d 04 36 7f 02 f8 07 de 7f 01 0c 02 d9 01 01 7f 03 19 06 c6 07 20 04 89 05 dd 59 f8 0a b8 7f 07 0c 06 03 07 88 03 fe 7f 01 68 01 3d 0a 71 02 d9,05 90 02 d9 01 9d 04 36 7f 02 f8 07 de 7f 01 0c 02 d9 01 01 7f 03 19 06 c6 07 20 04 89 05 dd 59 f8 0a b8 7f 07 0c 06 03 07 88 03 fe 7f 01 68 01 3d 0a 71 02 d9 50,0
KOREAN_GOLD,156,잠자기,0x6D,0x1FD0,0x5FD0,0x1B5FD0,48,2턴 잠을 자서 체력과<NEXT>몸의 이상상태를 회복시킨다,1,f8 09 9f 7f 07 b1 07 8b 7f 07 aa 05 dd 7f 08 bc 03 f2 01 6a 59 04 96 07 97 7f 07 9c 05 c3 05 c3 09 92 04 36 7f 0a b8 05 19 06 63 09 82 02 d9,f8 09 9f 7f 07 b1 07 8b 7f 07 aa 05 dd 7f 08 bc 03 f2 01 6a 59 04 96 07 97 7f 07 9c 05 c3 05 c3 09 92 04 36 7f 0a b8 05 19 06 63 09 82 02 d9 50,0
KOREAN_GOLD,157,스톤샤워,0x6D,0x2000,0x6000,0x1B6000,45,커다란 바위를 던진다<NEXT>적의 기세를 꺾기도 한다,1,09 1f 02 d9 03 c5 7f 04 d9 07 77 04 36 7f 02 f8 08 28 02 d9 59 07 cb 07 97 7f 01 b2 05 ec 04 36 7f 01 da 01 b2 03 15 7f 0a 71 02 d9,09 1f 02 d9 03 c5 7f 04 d9 07 77 04 36 7f 02 f8 08 28 02 d9 59 07 cb 07 97 7f 01 b2 05 ec 04 36 7f 01 da 01 b2 03 15 7f 0a 71 02 d9 50,0
KOREAN_GOLD,158,필살앞니,0x6D,0x202D,0x602D,0x1B602D,55,날카로운 앞니로 적을 공격<NEXT>적을 물러서게 만들 때도 있다,1,02 3f 09 0b 03 fe 07 4e 7f 06 d5 02 cf 03 fe 7f 07 cb 07 8b 7f 01 68 01 3d 59 07 cb 07 8b 7f 04 b0 03 df 05 dd 01 34 7f 04 48 03 49 7f 03 77 03 15 7f 07 a6 02 d9,02 3f 09 0b 03 fe 07 4e 7f 06 d5 02 cf 03 fe 7f 07 cb 07 8b 7f 01 68 01 3d 59 07 cb 07 8b 7f 04 b0 03 df 05 dd 01 34 7f 04 48 03 49 7f 03 77 03 15 7f 07 a6 02 d9 50,0
KOREAN_GOLD,159,각지기,0x6D,0x2064,0x6064,0x1B6064,49,폴리곤을 줄여서 각진 형상이 되어<NEXT>공격력을 높인다,1,0a 2a 04 3e 01 4f 07 8b 7f 08 09 07 09 05 dd 7f 01 02 08 28 7f 0a 9c 05 c3 07 9c 7f 03 27 06 ee 59 01 68 01 3d 03 f2 07 8b 7f 02 94 07 9e 02 d9,0a 2a 04 3e 01 4f 07 8b 7f 08 09 07 09 05 dd 7f 01 02 08 28 7f 0a 9c 05 c3 07 9c 7f 03 27 06 ee 59 01 68 01 3d 03 f2 07 8b 7f 02 94 07 9e 02 d9 50,0
KOREAN_GOLD,160,텍스쳐,0x6D,0x2095,0x6095,0x1B6095,60,기억하고 있는 기술 타입의<NEXT>어느것인지에 자신의 타입을 바꾼다,1,01 b2 06 ef 0a 6f 01 4d 7f 07 a6 02 c2 7f 01 b2 06 2a 7f 09 88 07 a4 07 97 59 06 ee 02 c0 01 2d 07 9e 08 26 07 01 7f 07 aa 06 65 07 97 7f 09 88 07 a4 07 8b 7f 04 d9 02 0b 02 d9,01 b2 06 ef 0a 6f 01 4d 7f 07 a6 02 c2 7f 01 b2 06 2a 7f 09 88 07 a4 07 97 59 06 ee 02 c0 01 2d 07 9e 08 26 07 01 7f 07 aa 06 65 07 97 7f 09 88 07 a4 07 8b 7f 04 d9 02 0b 02 d9 50,0
KOREAN_GOLD,161,트라이어택,0x6D,0x20D1,0x60D1,0x1B60D1,46,3종류의 광선을<NEXT>한 개로 모아서 적에게 발사한다,1,f9 07 ee 04 29 07 97 7f 01 74 05 e1 07 8b 59 0a 71 7f 01 13 03 fe 7f 04 90 06 c6 05 dd 7f 07 cb 07 01 01 34 7f 04 df 05 b7 0a 71 02 d9,f9 07 ee 04 29 07 97 7f 01 74 05 e1 07 8b 59 0a 71 7f 01 13 03 fe 7f 04 90 06 c6 05 dd 7f 07 cb 07 01 01 34 7f 04 df 05 b7 0a 71 02 d9 50,0
KOREAN_GOLD,162,분노의앞니,0x6D,0x20FF,0x60FF,0x1B60FF,51,날카로운 앞니로 공격해서<NEXT>적의 체력을 반으로 만든다,1,02 3f 09 0b 03 fe 07 4e 7f 06 d5 02 cf 03 fe 7f 01 68 01 3d 0a 78 05 dd 59 07 cb 07 97 7f 08 bc 03 f2 07 8b 7f 04 dd 07 88 03 fe 7f 04 48 03 47 02 d9,02 3f 09 0b 03 fe 07 4e 7f 06 d5 02 cf 03 fe 7f 01 68 01 3d 0a 78 05 dd 59 07 cb 07 97 7f 08 bc 03 f2 07 8b 7f 04 dd 07 88 03 fe 7f 04 48 03 47 02 d9 50,0
KOREAN_GOLD,163,베어가르기,0x6D,0x2132,0x6132,0x1B6132,50,날카로운 낫과 손톱 등으로 공격<NEXT>급소에 맞추기 쉽다,1,02 3f 09 0b 03 fe 07 4e 7f 02 44 01 6a 7f 06 05 09 b9 7f 03 4e 07 88 03 fe 7f 01 68 01 3d 59 01 ae 06 02 07 01 7f 04 62 08 df 01 b2 7f 06 41 02 d9,02 3f 09 0b 03 fe 07 4e 7f 02 44 01 6a 7f 06 05 09 b9 7f 03 4e 07 88 03 fe 7f 01 68 01 3d 59 01 ae 06 02 07 01 7f 04 62 08 df 01 b2 7f 06 41 02 d9 50,0
KOREAN_GOLD,164,대타출동,0x6D,0x2164,0x6164,0x1B6164,50,체력의 4분의1을 사용하여<NEXT>자신의 분신을 만들어낸다,1,08 bc 03 f2 07 97 7f fa 05 30 07 97 f7 07 8b 7f 05 b7 07 4b 0a 6f 07 09 59 07 aa 06 65 07 97 7f 05 30 06 65 07 8b 7f 04 48 03 49 06 ee 02 4d 02 d9,08 bc 03 f2 07 97 7f fa 05 30 07 97 f7 07 8b 7f 05 b7 07 4b 0a 6f 07 09 59 07 aa 06 65 07 97 7f 05 30 06 65 07 8b 7f 04 48 03 49 06 ee 02 4d 02 d9 50,0
KOREAN_GOLD,165,발버둥,0x6D,0x2196,0x6196,0x1B6196,64,기술포인트가 떨어지면 나오는 기술<NEXT>자신도 약간의 데미지를 입는다,1,01 b2 06 2a 0a 27 07 9e 09 de 01 01 7f 03 83 06 ee 08 26 04 89 7f 02 3a 07 20 02 c2 7f 01 b2 06 2a 59 07 aa 06 65 03 15 7f 06 e0 01 03 07 97 7f 03 05 04 cc 08 26 04 36 7f 07 a4 02 c2 02 d9,01 b2 06 2a 0a 27 07 9e 09 de 01 01 7f 03 83 06 ee 08 26 04 89 7f 02 3a 07 20 02 c2 7f 01 b2 06 2a 59 07 aa 06 65 03 15 7f 06 e0 01 03 07 97 7f 03 05 04 cc 08 26 04 36 7f 07 a4 02 c2 02 d9 50,0
KOREAN_GOLD,166,스케치,0x6D,0x21D6,0x61D6,0x1B61D6,61,적이 사용한 기술을 스케치해서<NEXT>그 기술을 자신의 것으로 만든다,1,07 cb 07 9c 7f 05 b7 07 4b 0a 71 7f 01 b2 06 2a 07 8b 7f 06 4a 09 29 09 01 0a 78 05 dd 59 01 a7 7f 01 b2 06 2a 07 8b 7f 07 aa 06 65 07 97 7f 01 2d 07 88 03 fe 7f 04 48 03 47 02 d9,07 cb 07 9c 7f 05 b7 07 4b 0a 71 7f 01 b2 06 2a 07 8b 7f 06 4a 09 29 09 01 0a 78 05 dd 59 01 a7 7f 01 b2 06 2a 07 8b 7f 07 aa 06 65 07 97 7f 01 2d 07 88 03 fe 7f 04 48 03 47 02 d9 50,0
KOREAN_GOLD,167,트리플 킥,0x6D,0x2213,0x6213,0x1B6213,53,적을 3회 연속으로 공격<NEXT>맞을 때마다 데미지가 올라간다,1,07 cb 07 8b 7f f9 0a b8 7f 07 0c 06 03 07 88 03 fe 7f 01 68 01 3d 59 04 62 07 8b 7f 03 77 04 46 02 d9 7f 03 05 04 cc 08 26 01 01 7f 07 23 03 c3 01 03 02 d9,07 cb 07 8b 7f f9 0a b8 7f 07 0c 06 03 07 88 03 fe 7f 01 68 01 3d 59 04 62 07 8b 7f 03 77 04 46 02 d9 7f 03 05 04 cc 08 26 01 01 7f 07 23 03 c3 01 03 02 d9 50,0
KOREAN_GOLD,168,도둑,0x6D,0x2248,0x6248,0x1B6248,55,공격 절정일 때 틈을 노려서<NEXT>적이 들고있는 도구를 훔친다,1,01 68 01 3d 7f 07 cd 07 d4 07 9f 7f 03 77 7f 09 e4 07 8b 7f 02 8b 03 f1 05 dd 59 07 cb 07 9c 7f 03 49 01 4d 07 a6 02 c2 7f 03 15 01 88 04 36 7f 0a c9 09 03 02 d9,01 68 01 3d 7f 07 cd 07 d4 07 9f 7f 03 77 7f 09 e4 07 8b 7f 02 8b 03 f1 05 dd 59 07 cb 07 9c 7f 03 49 01 4d 07 a6 02 c2 7f 03 15 01 88 04 36 7f 0a c9 09 03 02 d9 50,0
KOREAN_GOLD,169,거미집,0x6D,0x227F,0x627F,0x1B627F,51,끈적끈적한 실을 휘감아서<NEXT>적을 도망치지 못하게 한다,1,02 26 07 cb 02 26 07 cb 0a 71 7f 06 67 07 8b 7f 0a d6 01 08 06 c6 05 dd 59 07 cb 07 8b 7f 03 15 04 61 09 01 08 26 7f 04 98 0a 6f 01 34 7f 0a 71 02 d9,02 26 07 cb 02 26 07 cb 0a 71 7f 06 67 07 8b 7f 0a d6 01 08 06 c6 05 dd 59 07 cb 07 8b 7f 03 15 04 61 09 01 08 26 7f 04 98 0a 6f 01 34 7f 0a 71 02 d9 50,0
KOREAN_GOLD,170,마음의 눈,0x6D,0x22B2,0x62B2,0x1B62B2,58,적의 움직임을 마음으로 느껴서<NEXT>다음의 공격을 반드시 맞춘다,1,07 cb 07 97 7f 07 62 08 27 07 a3 07 8b 7f 04 46 07 8d 07 88 03 fe 7f 02 c0 01 e8 05 dd 59 02 d9 07 8d 07 97 7f 01 68 01 3d 07 8b 7f 04 dd 03 45 06 63 7f 04 62 08 e1 02 d9,07 cb 07 97 7f 07 62 08 27 07 a3 07 8b 7f 04 46 07 8d 07 88 03 fe 7f 02 c0 01 e8 05 dd 59 02 d9 07 8d 07 97 7f 01 68 01 3d 07 8b 7f 04 dd 03 45 06 63 7f 04 62 08 e1 02 d9 50,0
KOREAN_GOLD,171,악몽,0x6D,0x22EC,0x62EC,0x1B62EC,58,적이 자고있는 동안에 체력을<NEXT>매 턴마다 4분의1씩 줄여나간다,1,07 cb 07 9c 7f 07 aa 01 4d 07 a6 02 c2 7f 03 1f 06 c8 07 01 7f 08 bc 03 f2 07 8b 59 04 65 7f 09 9f 04 46 02 d9 7f fa 05 30 07 97 f7 06 bf 7f 08 09 07 09 02 3a 01 03 02 d9,07 cb 07 9c 7f 07 aa 01 4d 07 a6 02 c2 7f 03 1f 06 c8 07 01 7f 08 bc 03 f2 07 8b 59 04 65 7f 09 9f 04 46 02 d9 7f fa 05 30 07 97 f7 06 bf 7f 08 09 07 09 02 3a 01 03 02 d9 50,0
KOREAN_GOLD,172,화염 자동차,0x6D,0x2326,0x6326,0x1B6326,53,화염을 휘감아서 돌진한다<NEXT>적에게 화상을 입히기도 한다,1,0a ad 07 10 07 8b 7f 0a d6 01 08 06 c6 05 dd 7f 03 19 08 28 0a 71 02 d9 59 07 cb 07 01 01 34 7f 0a ad 05 c3 07 8b 7f 07 a4 0a f7 01 b2 03 15 7f 0a 71 02 d9,0a ad 07 10 07 8b 7f 0a d6 01 08 06 c6 05 dd 7f 03 19 08 28 0a 71 02 d9 59 07 cb 07 01 01 34 7f 0a ad 05 c3 07 8b 7f 07 a4 0a f7 01 b2 03 15 7f 0a 71 02 d9 50,0
