national_id,constant,machine_move
306,AGGRON,CUT
306,AGGRON,SURF
306,AGGRON,STRENGTH
306,AGGRON,ROCK_SMASH
351,CASTFORM,WATER_PULSE
351,CASTFORM,TOXIC
351,CASTFORM,HAIL
351,CASTFORM,HIDDEN_POWER
351,CASTFORM,SUNNY_DAY
351,CASTFORM,ICE_BEAM
351,CASTFORM,BLIZZARD
351,CASTFORM,PROTECT
351,CASTFORM,RAIN_DANCE
351,CASTFORM,FRUSTRATION
351,CASTFORM,SOLAR_BEAM
351,CASTFORM,THUNDERBOLT
351,CASTFORM,THUNDER
351,CASTFORM,RETURN
351,CASTFORM,SHADOW_BALL
351,CASTFORM,DOUBLE_TEAM
351,CASTFORM,SHOCK_WAVE
351,CASTFORM,FLAMETHROWER
351,CASTFORM,SANDSTORM
351,CASTFORM,FIRE_BLAST
351,CASTFORM,FACADE
351,CASTFORM,SECRET_POWER
351,CASTFORM,REST
351,CASTFORM,ATTRACT
351,CASTFORM,THIEF
351,CASTFORM,FLASH
313,VOLBEAT,FOCUS_PUNCH
313,VOLBEAT,WATER_PULSE
313,VOLBEAT,TOXIC
313,VOLBEAT,HIDDEN_POWER
313,VOLBEAT,SUNNY_DAY
313,VOLBEAT,LIGHT_SCREEN
313,VOLBEAT,PROTECT
313,VOLBEAT,RAIN_DANCE
313,VOLBEAT,GIGA_DRAIN
313,VOLBEAT,FRUSTRATION
313,VOLBEAT,SOLAR_BEAM
313,VOLBEAT,THUNDERBOLT
313,VOLBEAT,THUNDER
313,VOLBEAT,RETURN
313,VOLBEAT,SHADOW_BALL
313,VOLBEAT,BRICK_BREAK
313,VOLBEAT,DOUBLE_TEAM
313,VOLBEAT,SHOCK_WAVE
313,VOLBEAT,AERIAL_ACE
313,VOLBEAT,FACADE
313,VOLBEAT,SECRET_POWER
313,VOLBEAT,REST
313,VOLBEAT,ATTRACT
313,VOLBEAT,THIEF
313,VOLBEAT,FLASH
314,ILLUMISE,FOCUS_PUNCH
314,ILLUMISE,WATER_PULSE
314,ILLUMISE,TOXIC
314,ILLUMISE,HIDDEN_POWER
314,ILLUMISE,SUNNY_DAY
314,ILLUMISE,LIGHT_SCREEN
314,ILLUMISE,PROTECT
314,ILLUMISE,RAIN_DANCE
314,ILLUMISE,GIGA_DRAIN
314,ILLUMISE,FRUSTRATION
314,ILLUMISE,SOLAR_BEAM
314,ILLUMISE,THUNDERBOLT
314,ILLUMISE,THUNDER
314,ILLUMISE,RETURN
314,ILLUMISE,SHADOW_BALL
314,ILLUMISE,BRICK_BREAK
314,ILLUMISE,DOUBLE_TEAM
314,ILLUMISE,SHOCK_WAVE
314,ILLUMISE,AERIAL_ACE
314,ILLUMISE,FACADE
314,ILLUMISE,SECRET_POWER
314,ILLUMISE,REST
314,ILLUMISE,ATTRACT
314,ILLUMISE,THIEF
314,ILLUMISE,FLASH
345,LILEEP,TOXIC
345,LILEEP,BULLET_SEED
345,LILEEP,HIDDEN_POWER
345,LILEEP,SUNNY_DAY
345,LILEEP,PROTECT
345,LILEEP,GIGA_DRAIN
345,LILEEP,FRUSTRATION
345,LILEEP,SOLAR_BEAM
345,LILEEP,RETURN
345,LILEEP,DOUBLE_TEAM
345,LILEEP,SLUDGE_BOMB
345,LILEEP,SANDSTORM
345,LILEEP,FACADE
345,LILEEP,SECRET_POWER
345,LILEEP,REST
345,LILEEP,ATTRACT
346,CRADILY,TOXIC
346,CRADILY,BULLET_SEED
346,CRADILY,HIDDEN_POWER
346,CRADILY,SUNNY_DAY
346,CRADILY,HYPER_BEAM
346,CRADILY,PROTECT
346,CRADILY,GIGA_DRAIN
346,CRADILY,FRUSTRATION
346,CRADILY,SOLAR_BEAM
346,CRADILY,EARTHQUAKE
346,CRADILY,RETURN
346,CRADILY,DOUBLE_TEAM
346,CRADILY,SLUDGE_BOMB
346,CRADILY,SANDSTORM
346,CRADILY,ROCK_TOMB
346,CRADILY,FACADE
346,CRADILY,SECRET_POWER
346,CRADILY,REST
346,CRADILY,ATTRACT
346,CRADILY,STRENGTH
346,CRADILY,ROCK_SMASH
347,ANORITH,WATER_PULSE
347,ANORITH,TOXIC
347,ANORITH,HIDDEN_POWER
347,ANORITH,SUNNY_DAY
347,ANORITH,PROTECT
347,ANORITH,FRUSTRATION
347,ANORITH,RETURN
347,ANORITH,DIG
347,ANORITH,BRICK_BREAK
347,ANORITH,DOUBLE_TEAM
347,ANORITH,SANDSTORM
347,ANORITH,ROCK_TOMB
347,ANORITH,AERIAL_ACE
347,ANORITH,FACADE
347,ANORITH,SECRET_POWER
347,ANORITH,REST
347,ANORITH,ATTRACT
347,ANORITH,CUT
347,ANORITH,ROCK_SMASH
348,ARMALDO,WATER_PULSE
348,ARMALDO,TOXIC
348,ARMALDO,HIDDEN_POWER
348,ARMALDO,SUNNY_DAY
348,ARMALDO,HYPER_BEAM
348,ARMALDO,PROTECT
348,ARMALDO,FRUSTRATION
348,ARMALDO,IRON_TAIL
348,ARMALDO,EARTHQUAKE
348,ARMALDO,RETURN
348,ARMALDO,DIG
348,ARMALDO,BRICK_BREAK
348,ARMALDO,DOUBLE_TEAM
348,ARMALDO,SANDSTORM
348,ARMALDO,ROCK_TOMB
348,ARMALDO,AERIAL_ACE
348,ARMALDO,FACADE
348,ARMALDO,SECRET_POWER
348,ARMALDO,REST
348,ARMALDO,ATTRACT
348,ARMALDO,CUT
348,ARMALDO,STRENGTH
348,ARMALDO,ROCK_SMASH
280,RALTS,CALM_MIND
280,RALTS,TOXIC
280,RALTS,HIDDEN_POWER
280,RALTS,SUNNY_DAY
280,RALTS,TAUNT
280,RALTS,LIGHT_SCREEN
280,RALTS,PROTECT
280,RALTS,RAIN_DANCE
280,RALTS,SAFEGUARD
280,RALTS,FRUSTRATION
280,RALTS,THUNDERBOLT
280,RALTS,RETURN
280,RALTS,PSYCHIC
280,RALTS,SHADOW_BALL
280,RALTS,DOUBLE_TEAM
280,RALTS,REFLECT
280,RALTS,SHOCK_WAVE
280,RALTS,TORMENT
280,RALTS,FACADE
280,RALTS,SECRET_POWER
280,RALTS,REST
280,RALTS,ATTRACT
280,RALTS,THIEF
280,RALTS,SKILL_SWAP
280,RALTS,SNATCH
280,RALTS,FLASH
281,KIRLIA,CALM_MIND
281,KIRLIA,TOXIC
281,KIRLIA,HIDDEN_POWER
281,KIRLIA,SUNNY_DAY
281,KIRLIA,TAUNT
281,KIRLIA,LIGHT_SCREEN
281,KIRLIA,PROTECT
281,KIRLIA,RAIN_DANCE
281,KIRLIA,SAFEGUARD
281,KIRLIA,FRUSTRATION
281,KIRLIA,THUNDERBOLT
281,KIRLIA,RETURN
281,KIRLIA,PSYCHIC
281,KIRLIA,SHADOW_BALL
281,KIRLIA,DOUBLE_TEAM
281,KIRLIA,REFLECT
281,KIRLIA,SHOCK_WAVE
281,KIRLIA,TORMENT
281,KIRLIA,FACADE
281,KIRLIA,SECRET_POWER
281,KIRLIA,REST
281,KIRLIA,ATTRACT
281,KIRLIA,THIEF
281,KIRLIA,SKILL_SWAP
281,KIRLIA,SNATCH
281,KIRLIA,FLASH
282,GARDEVOIR,CALM_MIND
282,GARDEVOIR,TOXIC
282,GARDEVOIR,HIDDEN_POWER
282,GARDEVOIR,SUNNY_DAY
282,GARDEVOIR,TAUNT
282,GARDEVOIR,HYPER_BEAM
282,GARDEVOIR,LIGHT_SCREEN
282,GARDEVOIR,PROTECT
282,GARDEVOIR,RAIN_DANCE
282,GARDEVOIR,SAFEGUARD
282,GARDEVOIR,FRUSTRATION
282,GARDEVOIR,THUNDERBOLT
282,GARDEVOIR,RETURN
282,GARDEVOIR,PSYCHIC
282,GARDEVOIR,SHADOW_BALL
282,GARDEVOIR,DOUBLE_TEAM
282,GARDEVOIR,REFLECT
282,GARDEVOIR,SHOCK_WAVE
282,GARDEVOIR,TORMENT
282,GARDEVOIR,FACADE
282,GARDEVOIR,SECRET_POWER
282,GARDEVOIR,REST
282,GARDEVOIR,ATTRACT
282,GARDEVOIR,THIEF
282,GARDEVOIR,SKILL_SWAP
282,GARDEVOIR,SNATCH
282,GARDEVOIR,FLASH
371,BAGON,DRAGON_CLAW
371,BAGON,ROAR
371,BAGON,TOXIC
371,BAGON,HIDDEN_POWER
371,BAGON,SUNNY_DAY
371,BAGON,PROTECT
371,BAGON,RAIN_DANCE
371,BAGON,FRUSTRATION
371,BAGON,RETURN
371,BAGON,BRICK_BREAK
371,BAGON,DOUBLE_TEAM
371,BAGON,FLAMETHROWER
371,BAGON,FIRE_BLAST
371,BAGON,ROCK_TOMB
371,BAGON,AERIAL_ACE
371,BAGON,FACADE
371,BAGON,SECRET_POWER
371,BAGON,REST
371,BAGON,ATTRACT
371,BAGON,CUT
371,BAGON,STRENGTH
371,BAGON,ROCK_SMASH
372,SHELGON,DRAGON_CLAW
372,SHELGON,ROAR
372,SHELGON,TOXIC
372,SHELGON,HIDDEN_POWER
372,SHELGON,SUNNY_DAY
372,SHELGON,PROTECT
372,SHELGON,RAIN_DANCE
372,SHELGON,FRUSTRATION
372,SHELGON,RETURN
372,SHELGON,BRICK_BREAK
372,SHELGON,DOUBLE_TEAM
372,SHELGON,FLAMETHROWER
372,SHELGON,FIRE_BLAST
372,SHELGON,ROCK_TOMB
372,SHELGON,AERIAL_ACE
372,SHELGON,FACADE
372,SHELGON,SECRET_POWER
372,SHELGON,REST
372,SHELGON,ATTRACT
372,SHELGON,CUT
372,SHELGON,STRENGTH
372,SHELGON,ROCK_SMASH
373,SALAMENCE,DRAGON_CLAW
373,SALAMENCE,ROAR
373,SALAMENCE,TOXIC
373,SALAMENCE,HIDDEN_POWER
373,SALAMENCE,SUNNY_DAY
373,SALAMENCE,HYPER_BEAM
373,SALAMENCE,PROTECT
373,SALAMENCE,RAIN_DANCE
373,SALAMENCE,FRUSTRATION
373,SALAMENCE,IRON_TAIL
373,SALAMENCE,EARTHQUAKE
373,SALAMENCE,RETURN
373,SALAMENCE,BRICK_BREAK
373,SALAMENCE,DOUBLE_TEAM
373,SALAMENCE,FLAMETHROWER
373,SALAMENCE,FIRE_BLAST
373,SALAMENCE,ROCK_TOMB
373,SALAMENCE,AERIAL_ACE
373,SALAMENCE,FACADE
373,SALAMENCE,SECRET_POWER
373,SALAMENCE,REST
373,SALAMENCE,ATTRACT
373,SALAMENCE,STEEL_WING
373,SALAMENCE,CUT
373,SALAMENCE,FLY
373,SALAMENCE,STRENGTH
373,SALAMENCE,ROCK_SMASH
375,METANG,TOXIC
375,METANG,HIDDEN_POWER
375,METANG,SUNNY_DAY
375,METANG,HYPER_BEAM
375,METANG,LIGHT_SCREEN
375,METANG,PROTECT
375,METANG,RAIN_DANCE
375,METANG,FRUSTRATION
375,METANG,EARTHQUAKE
375,METANG,RETURN
375,METANG,PSYCHIC
375,METANG,SHADOW_BALL
375,METANG,BRICK_BREAK
375,METANG,DOUBLE_TEAM
375,METANG,REFLECT
375,METANG,SLUDGE_BOMB
375,METANG,SANDSTORM
375,METANG,ROCK_TOMB
375,METANG,AERIAL_ACE
375,METANG,FACADE
375,METANG,SECRET_POWER
375,METANG,REST
375,METANG,CUT
375,METANG,STRENGTH
375,METANG,FLASH
375,METANG,ROCK_SMASH
376,METAGROSS,TOXIC
376,METAGROSS,HIDDEN_POWER
376,METAGROSS,SUNNY_DAY
376,METAGROSS,HYPER_BEAM
376,METAGROSS,LIGHT_SCREEN
376,METAGROSS,PROTECT
376,METAGROSS,RAIN_DANCE
376,METAGROSS,FRUSTRATION
376,METAGROSS,EARTHQUAKE
376,METAGROSS,RETURN
376,METAGROSS,PSYCHIC
376,METAGROSS,SHADOW_BALL
376,METAGROSS,BRICK_BREAK
376,METAGROSS,DOUBLE_TEAM
376,METAGROSS,REFLECT
376,METAGROSS,SLUDGE_BOMB
376,METAGROSS,SANDSTORM
376,METAGROSS,ROCK_TOMB
376,METAGROSS,AERIAL_ACE
376,METAGROSS,FACADE
376,METAGROSS,SECRET_POWER
376,METAGROSS,REST
376,METAGROSS,CUT
376,METAGROSS,STRENGTH
376,METAGROSS,FLASH
376,METAGROSS,ROCK_SMASH
377,REGIROCK,FOCUS_PUNCH
377,REGIROCK,TOXIC
377,REGIROCK,HIDDEN_POWER
377,REGIROCK,SUNNY_DAY
377,REGIROCK,HYPER_BEAM
377,REGIROCK,PROTECT
377,REGIROCK,SAFEGUARD
377,REGIROCK,FRUSTRATION
377,REGIROCK,THUNDERBOLT
377,REGIROCK,THUNDER
377,REGIROCK,EARTHQUAKE
377,REGIROCK,RETURN
377,REGIROCK,DIG
377,REGIROCK,BRICK_BREAK
377,REGIROCK,DOUBLE_TEAM
377,REGIROCK,SHOCK_WAVE
377,REGIROCK,SANDSTORM
377,REGIROCK,ROCK_TOMB
377,REGIROCK,FACADE
377,REGIROCK,SECRET_POWER
377,REGIROCK,REST
377,REGIROCK,STRENGTH
377,REGIROCK,ROCK_SMASH
378,REGICE,FOCUS_PUNCH
378,REGICE,TOXIC
378,REGICE,HAIL
378,REGICE,HIDDEN_POWER
378,REGICE,ICE_BEAM
378,REGICE,BLIZZARD
378,REGICE,HYPER_BEAM
378,REGICE,PROTECT
378,REGICE,RAIN_DANCE
378,REGICE,SAFEGUARD
378,REGICE,FRUSTRATION
378,REGICE,THUNDERBOLT
378,REGICE,THUNDER
378,REGICE,EARTHQUAKE
378,REGICE,RETURN
378,REGICE,BRICK_BREAK
378,REGICE,DOUBLE_TEAM
378,REGICE,SHOCK_WAVE
378,REGICE,FACADE
378,REGICE,SECRET_POWER
378,REGICE,REST
378,REGICE,STRENGTH
378,REGICE,ROCK_SMASH
379,REGISTEEL,FOCUS_PUNCH
379,REGISTEEL,TOXIC
379,REGISTEEL,HIDDEN_POWER
379,REGISTEEL,SUNNY_DAY
379,REGISTEEL,HYPER_BEAM
379,REGISTEEL,PROTECT
379,REGISTEEL,RAIN_DANCE
379,REGISTEEL,SAFEGUARD
379,REGISTEEL,FRUSTRATION
379,REGISTEEL,THUNDERBOLT
379,REGISTEEL,THUNDER
379,REGISTEEL,EARTHQUAKE
379,REGISTEEL,RETURN
379,REGISTEEL,BRICK_BREAK
379,REGISTEEL,DOUBLE_TEAM
379,REGISTEEL,SHOCK_WAVE
379,REGISTEEL,SANDSTORM
379,REGISTEEL,ROCK_TOMB
379,REGISTEEL,AERIAL_ACE
379,REGISTEEL,FACADE
379,REGISTEEL,SECRET_POWER
379,REGISTEEL,REST
379,REGISTEEL,STRENGTH
379,REGISTEEL,ROCK_SMASH
382,KYOGRE,WATER_PULSE
382,KYOGRE,CALM_MIND
382,KYOGRE,ROAR
382,KYOGRE,TOXIC
382,KYOGRE,HAIL
382,KYOGRE,HIDDEN_POWER
382,KYOGRE,ICE_BEAM
382,KYOGRE,BLIZZARD
382,KYOGRE,HYPER_BEAM
382,KYOGRE,PROTECT
382,KYOGRE,RAIN_DANCE
382,KYOGRE,SAFEGUARD
382,KYOGRE,FRUSTRATION
382,KYOGRE,THUNDERBOLT
382,KYOGRE,THUNDER
382,KYOGRE,EARTHQUAKE
382,KYOGRE,RETURN
382,KYOGRE,BRICK_BREAK
382,KYOGRE,DOUBLE_TEAM
382,KYOGRE,SHOCK_WAVE
382,KYOGRE,ROCK_TOMB
382,KYOGRE,FACADE
382,KYOGRE,SECRET_POWER
382,KYOGRE,REST
382,KYOGRE,SURF
382,KYOGRE,STRENGTH
382,KYOGRE,ROCK_SMASH
382,KYOGRE,WATERFALL
382,KYOGRE,DIVE
383,GROUDON,DRAGON_CLAW
383,GROUDON,ROAR
383,GROUDON,TOXIC
383,GROUDON,BULK_UP
383,GROUDON,HIDDEN_POWER
383,GROUDON,SUNNY_DAY
383,GROUDON,HYPER_BEAM
383,GROUDON,PROTECT
383,GROUDON,SAFEGUARD
383,GROUDON,FRUSTRATION
383,GROUDON,SOLAR_BEAM
383,GROUDON,IRON_TAIL
383,GROUDON,THUNDERBOLT
383,GROUDON,THUNDER
383,GROUDON,EARTHQUAKE
383,GROUDON,RETURN
383,GROUDON,DIG
383,GROUDON,BRICK_BREAK
383,GROUDON,DOUBLE_TEAM
383,GROUDON,SHOCK_WAVE
383,GROUDON,FLAMETHROWER
383,GROUDON,SANDSTORM
383,GROUDON,FIRE_BLAST
383,GROUDON,ROCK_TOMB
383,GROUDON,AERIAL_ACE
383,GROUDON,FACADE
383,GROUDON,SECRET_POWER
383,GROUDON,REST
383,GROUDON,OVERHEAT
383,GROUDON,CUT
383,GROUDON,STRENGTH
383,GROUDON,ROCK_SMASH
384,RAYQUAZA,DRAGON_CLAW
384,RAYQUAZA,WATER_PULSE
384,RAYQUAZA,ROAR
384,RAYQUAZA,TOXIC
384,RAYQUAZA,BULK_UP
384,RAYQUAZA,HIDDEN_POWER
384,RAYQUAZA,SUNNY_DAY
384,RAYQUAZA,ICE_BEAM
384,RAYQUAZA,BLIZZARD
384,RAYQUAZA,HYPER_BEAM
384,RAYQUAZA,PROTECT
384,RAYQUAZA,RAIN_DANCE
384,RAYQUAZA,FRUSTRATION
384,RAYQUAZA,SOLAR_BEAM
384,RAYQUAZA,IRON_TAIL
384,RAYQUAZA,THUNDERBOLT
384,RAYQUAZA,THUNDER
384,RAYQUAZA,EARTHQUAKE
384,RAYQUAZA,RETURN
384,RAYQUAZA,BRICK_BREAK
384,RAYQUAZA,DOUBLE_TEAM
384,RAYQUAZA,SHOCK_WAVE
384,RAYQUAZA,FLAMETHROWER
384,RAYQUAZA,SANDSTORM
384,RAYQUAZA,FIRE_BLAST
384,RAYQUAZA,AERIAL_ACE
384,RAYQUAZA,FACADE
384,RAYQUAZA,SECRET_POWER
384,RAYQUAZA,REST
384,RAYQUAZA,OVERHEAT
384,RAYQUAZA,FLY
384,RAYQUAZA,SURF
384,RAYQUAZA,STRENGTH
384,RAYQUAZA,ROCK_SMASH
384,RAYQUAZA,WATERFALL
384,RAYQUAZA,DIVE
380,LATIAS,DRAGON_CLAW
380,LATIAS,WATER_PULSE
380,LATIAS,CALM_MIND
380,LATIAS,ROAR
380,LATIAS,TOXIC
380,LATIAS,HIDDEN_POWER
380,LATIAS,SUNNY_DAY
380,LATIAS,ICE_BEAM
380,LATIAS,HYPER_BEAM
380,LATIAS,LIGHT_SCREEN
380,LATIAS,PROTECT
380,LATIAS,RAIN_DANCE
380,LATIAS,SAFEGUARD
380,LATIAS,FRUSTRATION
380,LATIAS,SOLAR_BEAM
380,LATIAS,THUNDERBOLT
380,LATIAS,THUNDER
380,LATIAS,EARTHQUAKE
380,LATIAS,RETURN
380,LATIAS,PSYCHIC
380,LATIAS,SHADOW_BALL
380,LATIAS,DOUBLE_TEAM
380,LATIAS,REFLECT
380,LATIAS,SHOCK_WAVE
380,LATIAS,SANDSTORM
380,LATIAS,AERIAL_ACE
380,LATIAS,FACADE
380,LATIAS,SECRET_POWER
380,LATIAS,REST
380,LATIAS,ATTRACT
380,LATIAS,STEEL_WING
380,LATIAS,CUT
380,LATIAS,FLY
380,LATIAS,SURF
380,LATIAS,FLASH
380,LATIAS,WATERFALL
380,LATIAS,DIVE
381,LATIOS,DRAGON_CLAW
381,LATIOS,WATER_PULSE
381,LATIOS,CALM_MIND
381,LATIOS,ROAR
381,LATIOS,TOXIC
381,LATIOS,HIDDEN_POWER
381,LATIOS,SUNNY_DAY
381,LATIOS,ICE_BEAM
381,LATIOS,HYPER_BEAM
381,LATIOS,LIGHT_SCREEN
381,LATIOS,PROTECT
381,LATIOS,RAIN_DANCE
381,LATIOS,SAFEGUARD
381,LATIOS,FRUSTRATION
381,LATIOS,SOLAR_BEAM
381,LATIOS,THUNDERBOLT
381,LATIOS,THUNDER
381,LATIOS,EARTHQUAKE
381,LATIOS,RETURN
381,LATIOS,PSYCHIC
381,LATIOS,SHADOW_BALL
381,LATIOS,DOUBLE_TEAM
381,LATIOS,REFLECT
381,LATIOS,SHOCK_WAVE
381,LATIOS,SANDSTORM
381,LATIOS,AERIAL_ACE
381,LATIOS,FACADE
381,LATIOS,SECRET_POWER
381,LATIOS,REST
381,LATIOS,ATTRACT
381,LATIOS,STEEL_WING
381,LATIOS,CUT
381,LATIOS,FLY
381,LATIOS,SURF
381,LATIOS,FLASH
381,LATIOS,WATERFALL
381,LATIOS,DIVE
385,JIRACHI,WATER_PULSE
385,JIRACHI,CALM_MIND
385,JIRACHI,TOXIC
385,JIRACHI,HIDDEN_POWER
385,JIRACHI,SUNNY_DAY
385,JIRACHI,HYPER_BEAM
385,JIRACHI,LIGHT_SCREEN
385,JIRACHI,PROTECT
385,JIRACHI,RAIN_DANCE
385,JIRACHI,SAFEGUARD
385,JIRACHI,FRUSTRATION
385,JIRACHI,THUNDERBOLT
385,JIRACHI,THUNDER
385,JIRACHI,RETURN
385,JIRACHI,PSYCHIC
385,JIRACHI,SHADOW_BALL
385,JIRACHI,DOUBLE_TEAM
385,JIRACHI,REFLECT
385,JIRACHI,SHOCK_WAVE
385,JIRACHI,SANDSTORM
385,JIRACHI,AERIAL_ACE
385,JIRACHI,FACADE
385,JIRACHI,SECRET_POWER
385,JIRACHI,REST
385,JIRACHI,SKILL_SWAP
385,JIRACHI,FLASH
386,DEOXYS,FOCUS_PUNCH
386,DEOXYS,WATER_PULSE
386,DEOXYS,CALM_MIND
386,DEOXYS,TOXIC
386,DEOXYS,HIDDEN_POWER
386,DEOXYS,SUNNY_DAY
386,DEOXYS,TAUNT
386,DEOXYS,ICE_BEAM
386,DEOXYS,HYPER_BEAM
386,DEOXYS,LIGHT_SCREEN
386,DEOXYS,PROTECT
386,DEOXYS,RAIN_DANCE
386,DEOXYS,SAFEGUARD
386,DEOXYS,FRUSTRATION
386,DEOXYS,SOLAR_BEAM
386,DEOXYS,THUNDERBOLT
386,DEOXYS,THUNDER
386,DEOXYS,RETURN
386,DEOXYS,PSYCHIC
386,DEOXYS,SHADOW_BALL
386,DEOXYS,BRICK_BREAK
386,DEOXYS,DOUBLE_TEAM
386,DEOXYS,REFLECT
386,DEOXYS,SHOCK_WAVE
386,DEOXYS,ROCK_TOMB
386,DEOXYS,AERIAL_ACE
386,DEOXYS,TORMENT
386,DEOXYS,FACADE
386,DEOXYS,SECRET_POWER
386,DEOXYS,REST
386,DEOXYS,SKILL_SWAP
386,DEOXYS,SNATCH
386,DEOXYS,CUT
386,DEOXYS,STRENGTH
386,DEOXYS,FLASH
386,DEOXYS,ROCK_SMASH
358,CHIMECHO,CALM_MIND
358,CHIMECHO,TOXIC
358,CHIMECHO,HIDDEN_POWER
358,CHIMECHO,SUNNY_DAY
358,CHIMECHO,TAUNT
358,CHIMECHO,LIGHT_SCREEN
358,CHIMECHO,PROTECT
358,CHIMECHO,RAIN_DANCE
358,CHIMECHO,SAFEGUARD
358,CHIMECHO,FRUSTRATION
358,CHIMECHO,RETURN
358,CHIMECHO,PSYCHIC
358,CHIMECHO,SHADOW_BALL
358,CHIMECHO,DOUBLE_TEAM
358,CHIMECHO,REFLECT
358,CHIMECHO,SHOCK_WAVE
358,CHIMECHO,TORMENT
358,CHIMECHO,FACADE
358,CHIMECHO,SECRET_POWER
358,CHIMECHO,REST
358,CHIMECHO,ATTRACT
358,CHIMECHO,SKILL_SWAP
358,CHIMECHO,SNATCH
358,CHIMECHO,FLASH
