national_id,constant,tutor_move
383,GROUDON,MOVE_DOUBLE_EDGE
383,GROUDON,MOVE_DYNAMIC_PUNCH
383,GROUDON,MOVE_ENDURE
383,GROUDON,MOVE_FIRE_PUNCH
383,GROUDON,MOVE_FURY_CUTTER
383,GROUDON,MOVE_MEGA_KICK
383,GROUDON,MOVE_MEGA_PUNCH
383,GROUDON,MOVE_MIMIC
383,GROUDON,MOVE_MUD_SLAP
383,GROUDON,MOVE_PSYCH_UP
383,GROUDON,MOVE_ROCK_SLIDE
383,GROUDON,MOVE_ROLLOUT
383,GROUDON,MOVE_SEISMIC_TOSS
383,GROUDON,MOVE_SLEEP_TALK
383,GROUDON,MOVE_SNORE
383,GROUDON,MOVE_SUBSTITUTE
383,GROUDON,MOVE_SWAGGER
383,GROUDON,MOVE_SWIFT
383,GROUDON,MOVE_SWORDS_DANCE
383,GROUDON,MOVE_THUNDER_PUNCH
383,GROUDON,MOVE_THUNDER_WAVE
384,RAYQUAZA,MOVE_BODY_SLAM
384,RAYQUAZA,MOVE_DOUBLE_EDGE
384,RAYQUAZA,MOVE_ENDURE
384,RAYQUAZA,MOVE_FURY_CUTTER
384,RAYQUAZA,MOVE_ICY_WIND
384,RAYQUAZA,MOVE_MIMIC
384,RAYQUAZA,MOVE_MUD_SLAP
384,RAYQUAZA,MOVE_PSYCH_UP
384,RAYQUAZA,MOVE_ROCK_SLIDE
384,RAYQUAZA,MOVE_SLEEP_TALK
384,RAYQUAZA,MOVE_SNORE
384,RAYQUAZA,MOVE_SUBSTITUTE
384,RAYQUAZA,MOVE_SWAGGER
384,RAYQUAZA,MOVE_SWIFT
384,RAYQUAZA,MOVE_THUNDER_WAVE
380,LATIAS,MOVE_BODY_SLAM
380,LATIAS,MOVE_DOUBLE_EDGE
380,LATIAS,MOVE_DREAM_EATER
380,LATIAS,MOVE_ENDURE
380,LATIAS,MOVE_FURY_CUTTER
380,LATIAS,MOVE_ICY_WIND
380,LATIAS,MOVE_MIMIC
380,LATIAS,MOVE_MUD_SLAP
380,LATIAS,MOVE_PSYCH_UP
380,LATIAS,MOVE_SLEEP_TALK
380,LATIAS,MOVE_SNORE
380,LATIAS,MOVE_SUBSTITUTE
380,LATIAS,MOVE_SWAGGER
380,LATIAS,MOVE_SWIFT
380,LATIAS,MOVE_THUNDER_WAVE
381,LATIOS,MOVE_BODY_SLAM
381,LATIOS,MOVE_DOUBLE_EDGE
381,LATIOS,MOVE_DREAM_EATER
381,LATIOS,MOVE_ENDURE
381,LATIOS,MOVE_FURY_CUTTER
381,LATIOS,MOVE_ICY_WIND
381,LATIOS,MOVE_MIMIC
381,LATIOS,MOVE_MUD_SLAP
381,LATIOS,MOVE_PSYCH_UP
381,LATIOS,MOVE_SLEEP_TALK
381,LATIOS,MOVE_SNORE
381,LATIOS,MOVE_SUBSTITUTE
381,LATIOS,MOVE_SWAGGER
381,LATIOS,MOVE_SWIFT
381,LATIOS,MOVE_THUNDER_WAVE
385,JIRACHI,MOVE_BODY_SLAM
385,JIRACHI,MOVE_DEFENSE_CURL
385,JIRACHI,MOVE_DOUBLE_EDGE
385,JIRACHI,MOVE_DREAM_EATER
385,JIRACHI,MOVE_DYNAMIC_PUNCH
385,JIRACHI,MOVE_ENDURE
385,JIRACHI,MOVE_FIRE_PUNCH
385,JIRACHI,MOVE_ICE_PUNCH
385,JIRACHI,MOVE_ICY_WIND
385,JIRACHI,MOVE_METRONOME
385,JIRACHI,MOVE_MIMIC
385,JIRACHI,MOVE_MUD_SLAP
385,JIRACHI,MOVE_PSYCH_UP
385,JIRACHI,MOVE_SLEEP_TALK
385,JIRACHI,MOVE_SNORE
385,JIRACHI,MOVE_SUBSTITUTE
385,JIRACHI,MOVE_SWAGGER
385,JIRACHI,MOVE_SWIFT
385,JIRACHI,MOVE_THUNDER_PUNCH
385,JIRACHI,MOVE_THUNDER_WAVE
386,DEOXYS,MOVE_BODY_SLAM
386,DEOXYS,MOVE_COUNTER
386,DEOXYS,MOVE_DOUBLE_EDGE
386,DEOXYS,MOVE_DREAM_EATER
386,DEOXYS,MOVE_DYNAMIC_PUNCH
386,DEOXYS,MOVE_ENDURE
386,DEOXYS,MOVE_FIRE_PUNCH
386,DEOXYS,MOVE_ICE_PUNCH
386,DEOXYS,MOVE_ICY_WIND
386,DEOXYS,MOVE_MEGA_KICK
386,DEOXYS,MOVE_MEGA_PUNCH
386,DEOXYS,MOVE_MIMIC
386,DEOXYS,MOVE_MUD_SLAP
386,DEOXYS,MOVE_PSYCH_UP
386,DEOXYS,MOVE_ROCK_SLIDE
386,DEOXYS,MOVE_SEISMIC_TOSS
386,DEOXYS,MOVE_SLEEP_TALK
386,DEOXYS,MOVE_SNORE
386,DEOXYS,MOVE_SUBSTITUTE
386,DEOXYS,MOVE_SWAGGER
386,DEOXYS,MOVE_SWIFT
386,DEOXYS,MOVE_THUNDER_PUNCH
386,DEOXYS,MOVE_THUNDER_WAVE
358,CHIMECHO,MOVE_DEFENSE_CURL
358,CHIMECHO,MOVE_DOUBLE_EDGE
358,CHIMECHO,MOVE_DREAM_EATER
358,CHIMECHO,MOVE_ENDURE
358,CHIMECHO,MOVE_ICY_WIND
358,CHIMECHO,MOVE_MIMIC
358,CHIMECHO,MOVE_PSYCH_UP
358,CHIMECHO,MOVE_ROLLOUT
358,CHIMECHO,MOVE_SLEEP_TALK
358,CHIMECHO,MOVE_SNORE
358,CHIMECHO,MOVE_SUBSTITUTE
358,CHIMECHO,MOVE_SWAGGER
