version,slot_index_zero_based,item_id_decimal,item_id_hex,slot_kind,item_name_gs_korean,is_placeholder_name,engine_description_source,bank_hex,description_cpu_address_hex,description_file_offset_hex,shared_pointer_reference_count,description,next_count,description_raw_hex,description_record_raw_hex
KOREAN_GOLD,162,163,0xA3,ITEM_ID,전기구슬,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x5684,0x1B9684,1,찌릿찌릿 하고있는 이상한 구슬,0,08 8e 04 44 08 8e 04 44 7f 0a 6f 01 4d 07 a6 02 c2 7f 07 9c 05 c3 0a 71 7f 01 88 06 4d,08 8e 04 44 08 8e 04 44 7f 0a 6f 01 4d 07 a6 02 c2 7f 07 9c 05 c3 0a 71 7f 01 88 06 4d 50
KOREAN_GOLD,163,164,0xA4,ITEM_ID,프랜드볼,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x56A2,0x1B96A2,1,잡힌 포켓몬이<NEXT>잘 따르게 된다,1,07 b2 0a f9 7f 0a 27 09 2f 04 93 07 9c 59 07 af 7f 03 6b 04 33 01 34 7f 03 28 02 d9,07 b2 0a f9 7f 0a 27 09 2f 04 93 07 9c 59 07 af 7f 03 6b 04 33 01 34 7f 03 28 02 d9 50
KOREAN_GOLD,164,165,0xA5,ITEM_ID,문볼,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x56BF,0x1B96BF,1,달맞이 돌로 진화하는<NEXT>포켓몬을 잡기 쉽다,1,02 de 04 62 07 9c 7f 03 19 03 fe 7f 08 28 0a ad 0a 6f 02 c2 59 0a 27 09 2f 04 93 07 8b 7f 07 b2 01 b2 7f 06 41 02 d9,02 de 04 62 07 9c 7f 03 19 03 fe 7f 08 28 0a ad 0a 6f 02 c2 59 0a 27 09 2f 04 93 07 8b 7f 07 b2 01 b2 7f 06 41 02 d9 50
KOREAN_GOLD,165,166,0xA6,ITEM_ID,러브러브볼,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x56E7,0x1B96E7,1,자신의 포켓몬의 성별과<NEXT>다른 때는 잡기 쉽다,1,07 aa 06 65 07 97 7f 0a 27 09 2f 04 93 07 97 7f 05 ea 05 10 01 6a 59 02 d9 04 35 7f 03 77 02 c2 7f 07 b2 01 b2 7f 06 41 02 d9,07 aa 06 65 07 97 7f 0a 27 09 2f 04 93 07 97 7f 05 ea 05 10 01 6a 59 02 d9 04 35 7f 03 77 02 c2 7f 07 b2 01 b2 7f 06 41 02 d9 50
KOREAN_GOLD,166,167,0xA7,ITEM_ID,나무상자,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x5712,0x1B9712,1,열어보자,0,07 0d 06 ee 05 18 07 aa,07 0d 06 ee 05 18 07 aa 50
KOREAN_GOLD,167,168,0xA8,ITEM_ID,오동나무상자,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x571B,0x1B971B,1,열어보자,0,07 0d 06 ee 05 18 07 aa,07 0d 06 ee 05 18 07 aa 50
KOREAN_GOLD,168,169,0xA9,ITEM_ID,태양의 돌,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x5724,0x1B9724,1,특정 포켓몬을 진화시킨다,0,09 df 07 d4 7f 0a 27 09 2f 04 93 07 8b 7f 08 28 0a ad 06 63 09 82 02 d9,09 df 07 d4 7f 0a 27 09 2f 04 93 07 8b 7f 08 28 0a ad 06 63 09 82 02 d9 50
KOREAN_GOLD,169,170,0xAA,ITEM_ID,물방울 리본,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x573D,0x1B973D,1,지니게 하면 노말타입의<NEXT>기술의 위력이 올라간다,1,08 26 02 cf 01 34 7f 0a 6f 04 89 7f 02 8b 04 4b 09 88 07 a4 07 97 59 01 b2 06 2a 07 97 7f 07 77 03 f2 07 9c 7f 07 23 03 c3 01 03 02 d9,08 26 02 cf 01 34 7f 0a 6f 04 89 7f 02 8b 04 4b 09 88 07 a4 07 97 59 01 b2 06 2a 07 97 7f 07 77 03 f2 07 9c 7f 07 23 03 c3 01 03 02 d9 50
KOREAN_GOLD,170,171,0xAB,ITEM_ID,?,True,ITEM_DESCRIPTION_BANK_6E,0x6E,0x576B,0x1B976B,1,?,0,0b 67,0b 67 50
KOREAN_GOLD,171,172,0xAC,ITEM_ID,업그레이드,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x576E,0x1B976E,1,이상한 상자<NEXT>실프주식회사 제품,1,07 9c 05 c3 0a 71 7f 05 c3 07 aa 59 06 67 0a 61 08 06 06 64 0a b8 05 b7 7f 07 d6 0a 40,07 9c 05 c3 0a 71 7f 05 c3 07 aa 59 06 67 0a 61 08 06 06 64 0a b8 05 b7 7f 07 d6 0a 40 50
KOREAN_GOLD,172,173,0xAD,ITEM_ID,나무열매,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x578C,0x1B978C,1,지니게 하면 자신이<NEXT>체력을 10 회복시킨다,1,08 26 02 cf 01 34 7f 0a 6f 04 89 7f 07 aa 06 65 07 9c 59 08 bc 03 f2 07 8b 7f f7 f6 7f 0a b8 05 19 06 63 09 82 02 d9,08 26 02 cf 01 34 7f 0a 6f 04 89 7f 07 aa 06 65 07 9c 59 08 bc 03 f2 07 8b 7f f7 f6 7f 0a b8 05 19 06 63 09 82 02 d9 50
KOREAN_GOLD,173,174,0xAE,ITEM_ID,황금열매,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x57B4,0x1B97B4,1,지니게 하면 자신이<NEXT>체력을 30 회복시킨다,1,08 26 02 cf 01 34 7f 0a 6f 04 89 7f 07 aa 06 65 07 9c 59 08 bc 03 f2 07 8b 7f f9 f6 7f 0a b8 05 19 06 63 09 82 02 d9,08 26 02 cf 01 34 7f 0a 6f 04 89 7f 07 aa 06 65 07 9c 59 08 bc 03 f2 07 8b 7f f9 f6 7f 0a b8 05 19 06 63 09 82 02 d9 50
KOREAN_GOLD,174,175,0xAF,ITEM_ID,꼬부기 물뿌리개,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x57DC,0x1B97DC,1,꼬부기 모양의 물뿌리개<NEXT>초목에 물을 주기 위한 도구,1,01 ef 05 2e 01 b2 7f 04 90 06 e7 07 97 7f 04 b0 05 a1 04 3e 01 13 59 08 ca 04 91 07 01 7f 04 b0 07 8b 7f 08 06 01 b2 7f 07 77 0a 71 7f 03 15 01 88,01 ef 05 2e 01 b2 7f 04 90 06 e7 07 97 7f 04 b0 05 a1 04 3e 01 13 59 08 ca 04 91 07 01 7f 04 b0 07 8b 7f 08 06 01 b2 7f 07 77 0a 71 7f 03 15 01 88 50
KOREAN_GOLD,175,176,0xB0,ITEM_ID,?,True,ITEM_DESCRIPTION_BANK_6E,0x6E,0x580E,0x1B980E,1,?,0,0b 67,0b 67 50
KOREAN_GOLD,176,177,0xB1,ITEM_ID,파크볼,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x5811,0x1B9811,1,곤충채집 대회에서 사용되는<NEXT>포켓몬을 잡는 볼,1,01 4f 08 e6 08 a4 08 2d 7f 02 eb 0a b8 07 01 05 dd 7f 05 b7 07 4b 03 27 02 c2 59 0a 27 09 2f 04 93 07 8b 7f 07 b2 02 c2 7f 05 1c,01 4f 08 e6 08 a4 08 2d 7f 02 eb 0a b8 07 01 05 dd 7f 05 b7 07 4b 03 27 02 c2 59 0a 27 09 2f 04 93 07 8b 7f 07 b2 02 c2 7f 05 1c 50
KOREAN_GOLD,177,178,0xB2,ITEM_ID,무지개빛 날개,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x583D,0x1B983D,1,무지개빛으로 빛나는<NEXT>신비한 날개,1,04 ab 08 26 01 13 05 6b 07 88 03 fe 7f 05 6b 02 3a 02 c2 59 06 65 05 61 0a 71 7f 02 3f 01 13,04 ab 08 26 01 13 05 6b 07 88 03 fe 7f 05 6b 02 3a 02 c2 59 06 65 05 61 0a 71 7f 02 3f 01 13 50
KOREAN_GOLD,178,179,0xB3,ITEM_ID,?,True,ITEM_DESCRIPTION_BANK_6E,0x6E,0x585D,0x1B985D,1,?,0,0b 67,0b 67 50
KOREAN_GOLD,179,180,0xB4,ITEM_ID,기와조각,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x5860,0x1B9860,1,깨진 기와조각,0,01 ca 08 28 7f 01 b2 07 2d 07 e6 01 02,01 ca 08 28 7f 01 b2 07 2d 07 e6 01 02 50
KOREAN_GOLD,180,181,0xB5,ITEM_ID,파도타기 메일,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x586E,0x1B986E,1,라프라스의 편지지<NEXT>쓴 메일을 포켓몬에게 지니게 한다,1,03 c3 0a 61 03 c3 06 4a 07 97 7f 0a 1d 08 26 08 26 59 06 b4 7f 04 7e 07 9f 07 8b 7f 0a 27 09 2f 04 93 07 01 01 34 7f 08 26 02 cf 01 34 7f 0a 71 02 d9,03 c3 0a 61 03 c3 06 4a 07 97 7f 0a 1d 08 26 08 26 59 06 b4 7f 04 7e 07 9f 07 8b 7f 0a 27 09 2f 04 93 07 01 01 34 7f 08 26 02 cf 01 34 7f 0a 71 02 d9 50
KOREAN_GOLD,181,182,0xB6,ITEM_ID,옥빛 메일,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x58A1,0x1B98A1,1,미뇽의 편지지<NEXT>쓴 메일을 포켓몬에게 지니게 한다,1,04 cc 02 a8 07 97 7f 0a 1d 08 26 08 26 59 06 b4 7f 04 7e 07 9f 07 8b 7f 0a 27 09 2f 04 93 07 01 01 34 7f 08 26 02 cf 01 34 7f 0a 71 02 d9,04 cc 02 a8 07 97 7f 0a 1d 08 26 08 26 59 06 b4 7f 04 7e 07 9f 07 8b 7f 0a 27 09 2f 04 93 07 01 01 34 7f 08 26 02 cf 01 34 7f 0a 71 02 d9 50
KOREAN_GOLD,182,183,0xB7,ITEM_ID,초상화 메일,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x58D0,0x1B98D0,1,지니게 한 포켓몬이 프린트되어진다<NEXT>쓴 메일을 포켓몬에게 지니게 한다,1,08 26 02 cf 01 34 7f 0a 71 7f 0a 27 09 2f 04 93 07 9c 7f 0a 61 04 40 09 de 03 27 06 ee 08 28 02 d9 59 06 b4 7f 04 7e 07 9f 07 8b 7f 0a 27 09 2f 04 93 07 01 01 34 7f 08 26 02 cf 01 34 7f 0a 71 02 d9,08 26 02 cf 01 34 7f 0a 71 7f 0a 27 09 2f 04 93 07 9c 7f 0a 61 04 40 09 de 03 27 06 ee 08 28 02 d9 59 06 b4 7f 04 7e 07 9f 07 8b 7f 0a 27 09 2f 04 93 07 01 01 34 7f 08 26 02 cf 01 34 7f 0a 71 02 d9 50
KOREAN_GOLD,183,184,0xB8,ITEM_ID,러브리 메일,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x5913,0x1B9913,1,하트마크의 귀여운 편지지<NEXT>쓴 메일을 포켓몬에게 지니게 한다,1,0a 6f 09 de 04 46 09 79 07 97 7f 01 9d 07 09 07 4e 7f 0a 1d 08 26 08 26 59 06 b4 7f 04 7e 07 9f 07 8b 7f 0a 27 09 2f 04 93 07 01 01 34 7f 08 26 02 cf 01 34 7f 0a 71 02 d9,0a 6f 09 de 04 46 09 79 07 97 7f 01 9d 07 09 07 4e 7f 0a 1d 08 26 08 26 59 06 b4 7f 04 7e 07 9f 07 8b 7f 0a 27 09 2f 04 93 07 01 01 34 7f 08 26 02 cf 01 34 7f 0a 71 02 d9 50
KOREAN_GOLD,184,185,0xB9,ITEM_ID,브이브이 메일,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x594D,0x1B994D,1,이브이의 실루엣 편지지<NEXT>쓴 메일을 포켓몬에게 지니게 한다,1,07 9c 05 4a 07 9c 07 97 7f 06 67 04 17 07 07 7f 0a 1d 08 26 08 26 59 06 b4 7f 04 7e 07 9f 07 8b 7f 0a 27 09 2f 04 93 07 01 01 34 7f 08 26 02 cf 01 34 7f 0a 71 02 d9,07 9c 05 4a 07 9c 07 97 7f 06 67 04 17 07 07 7f 0a 1d 08 26 08 26 59 06 b4 7f 04 7e 07 9f 07 8b 7f 0a 27 09 2f 04 93 07 01 01 34 7f 08 26 02 cf 01 34 7f 0a 71 02 d9 50
KOREAN_GOLD,185,186,0xBA,ITEM_ID,변신 메일,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x5985,0x1B9985,1,메타몽의 실루엣 편지지<NEXT>쓴 메일을 포켓몬에게 지니게 한다,1,04 7e 09 88 04 99 07 97 7f 06 67 04 17 07 07 7f 0a 1d 08 26 08 26 59 06 b4 7f 04 7e 07 9f 07 8b 7f 0a 27 09 2f 04 93 07 01 01 34 7f 08 26 02 cf 01 34 7f 0a 71 02 d9,04 7e 09 88 04 99 07 97 7f 06 67 04 17 07 07 7f 0a 1d 08 26 08 26 59 06 b4 7f 04 7e 07 9f 07 8b 7f 0a 27 09 2f 04 93 07 01 01 34 7f 08 26 02 cf 01 34 7f 0a 71 02 d9 50
KOREAN_GOLD,186,187,0xBB,ITEM_ID,푸른하늘 메일,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x59BD,0x1B99BD,1,아름다운 푸른하늘 편지지<NEXT>쓴 메일을 포켓몬에게 지니게 한다,1,06 c6 04 37 02 d9 07 4e 7f 0a 3a 04 35 0a 6f 02 c3 7f 0a 1d 08 26 08 26 59 06 b4 7f 04 7e 07 9f 07 8b 7f 0a 27 09 2f 04 93 07 01 01 34 7f 08 26 02 cf 01 34 7f 0a 71 02 d9,06 c6 04 37 02 d9 07 4e 7f 0a 3a 04 35 0a 6f 02 c3 7f 0a 1d 08 26 08 26 59 06 b4 7f 04 7e 07 9f 07 8b 7f 0a 27 09 2f 04 93 07 01 01 34 7f 08 26 02 cf 01 34 7f 0a 71 02 d9 50
KOREAN_GOLD,187,188,0xBC,ITEM_ID,음표 메일,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x59F7,0x1B99F7,1,네이티의 편지지<NEXT>쓴 메일을 포켓몬에게 지니게 한다,1,02 77 07 9c 09 ec 07 97 7f 0a 1d 08 26 08 26 59 06 b4 7f 04 7e 07 9f 07 8b 7f 0a 27 09 2f 04 93 07 01 01 34 7f 08 26 02 cf 01 34 7f 0a 71 02 d9,02 77 07 9c 09 ec 07 97 7f 0a 1d 08 26 08 26 59 06 b4 7f 04 7e 07 9f 07 8b 7f 0a 27 09 2f 04 93 07 01 01 34 7f 08 26 02 cf 01 34 7f 0a 71 02 d9 50
KOREAN_GOLD,188,189,0xBD,ITEM_ID,환상의 메일,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x5A28,0x1B9A28,1,뮤의 편지지<NEXT>쓴 메일을 포켓몬에게 지니게 한다,1,04 c2 07 97 7f 0a 1d 08 26 08 26 59 06 b4 7f 04 7e 07 9f 07 8b 7f 0a 27 09 2f 04 93 07 01 01 34 7f 08 26 02 cf 01 34 7f 0a 71 02 d9,04 c2 07 97 7f 0a 1d 08 26 08 26 59 06 b4 7f 04 7e 07 9f 07 8b 7f 0a 27 09 2f 04 93 07 01 01 34 7f 08 26 02 cf 01 34 7f 0a 71 02 d9 50
KOREAN_GOLD,189,190,0xBE,ITEM_ID,?,True,ITEM_DESCRIPTION_BANK_6E,0x6E,0x5A55,0x1B9A55,1,?,0,0b 67,0b 67 50
KOREAN_GOLD,190,191,0xBF,ITEM_ID,기술머신01,False,MOVE_DESCRIPTION_BANK_6D,0x6E,0x5A58,0x1B9A58,5,?,0,0b 67,0b 67 50
KOREAN_GOLD,191,192,0xC0,ITEM_ID,기술머신02,False,MOVE_DESCRIPTION_BANK_6D,0x6E,0x5A58,0x1B9A58,5,?,0,0b 67,0b 67 50
KOREAN_GOLD,192,193,0xC1,ITEM_ID,기술머신03,False,MOVE_DESCRIPTION_BANK_6D,0x6E,0x5A58,0x1B9A58,5,?,0,0b 67,0b 67 50
KOREAN_GOLD,193,194,0xC2,ITEM_ID,기술머신04,False,MOVE_DESCRIPTION_BANK_6D,0x6E,0x5A58,0x1B9A58,5,?,0,0b 67,0b 67 50
KOREAN_GOLD,194,195,0xC3,ITEM_ID,?,True,MOVE_DESCRIPTION_BANK_6D,0x6E,0x5A58,0x1B9A58,5,?,0,0b 67,0b 67 50
KOREAN_GOLD,195,196,0xC4,ITEM_ID,기술머신05,False,MOVE_DESCRIPTION_BANK_6D,0x6E,0x5A5B,0x1B9A5B,25,?,0,0b 67,0b 67 50
KOREAN_GOLD,196,197,0xC5,ITEM_ID,기술머신06,False,MOVE_DESCRIPTION_BANK_6D,0x6E,0x5A5B,0x1B9A5B,25,?,0,0b 67,0b 67 50
KOREAN_GOLD,197,198,0xC6,ITEM_ID,기술머신07,False,MOVE_DESCRIPTION_BANK_6D,0x6E,0x5A5B,0x1B9A5B,25,?,0,0b 67,0b 67 50
KOREAN_GOLD,198,199,0xC7,ITEM_ID,기술머신08,False,MOVE_DESCRIPTION_BANK_6D,0x6E,0x5A5B,0x1B9A5B,25,?,0,0b 67,0b 67 50
KOREAN_GOLD,199,200,0xC8,ITEM_ID,기술머신09,False,MOVE_DESCRIPTION_BANK_6D,0x6E,0x5A5B,0x1B9A5B,25,?,0,0b 67,0b 67 50
KOREAN_GOLD,200,201,0xC9,ITEM_ID,기술머신10,False,MOVE_DESCRIPTION_BANK_6D,0x6E,0x5A5B,0x1B9A5B,25,?,0,0b 67,0b 67 50
KOREAN_GOLD,201,202,0xCA,ITEM_ID,기술머신11,False,MOVE_DESCRIPTION_BANK_6D,0x6E,0x5A5B,0x1B9A5B,25,?,0,0b 67,0b 67 50
KOREAN_GOLD,202,203,0xCB,ITEM_ID,기술머신12,False,MOVE_DESCRIPTION_BANK_6D,0x6E,0x5A5B,0x1B9A5B,25,?,0,0b 67,0b 67 50
KOREAN_GOLD,203,204,0xCC,ITEM_ID,기술머신13,False,MOVE_DESCRIPTION_BANK_6D,0x6E,0x5A5B,0x1B9A5B,25,?,0,0b 67,0b 67 50
KOREAN_GOLD,204,205,0xCD,ITEM_ID,기술머신14,False,MOVE_DESCRIPTION_BANK_6D,0x6E,0x5A5B,0x1B9A5B,25,?,0,0b 67,0b 67 50
KOREAN_GOLD,205,206,0xCE,ITEM_ID,기술머신15,False,MOVE_DESCRIPTION_BANK_6D,0x6E,0x5A5B,0x1B9A5B,25,?,0,0b 67,0b 67 50
KOREAN_GOLD,206,207,0xCF,ITEM_ID,기술머신16,False,MOVE_DESCRIPTION_BANK_6D,0x6E,0x5A5B,0x1B9A5B,25,?,0,0b 67,0b 67 50
KOREAN_GOLD,207,208,0xD0,ITEM_ID,기술머신17,False,MOVE_DESCRIPTION_BANK_6D,0x6E,0x5A5B,0x1B9A5B,25,?,0,0b 67,0b 67 50
KOREAN_GOLD,208,209,0xD1,ITEM_ID,기술머신18,False,MOVE_DESCRIPTION_BANK_6D,0x6E,0x5A5B,0x1B9A5B,25,?,0,0b 67,0b 67 50
KOREAN_GOLD,209,210,0xD2,ITEM_ID,기술머신19,False,MOVE_DESCRIPTION_BANK_6D,0x6E,0x5A5B,0x1B9A5B,25,?,0,0b 67,0b 67 50
KOREAN_GOLD,210,211,0xD3,ITEM_ID,기술머신20,False,MOVE_DESCRIPTION_BANK_6D,0x6E,0x5A5B,0x1B9A5B,25,?,0,0b 67,0b 67 50
KOREAN_GOLD,211,212,0xD4,ITEM_ID,기술머신21,False,MOVE_DESCRIPTION_BANK_6D,0x6E,0x5A5B,0x1B9A5B,25,?,0,0b 67,0b 67 50
KOREAN_GOLD,212,213,0xD5,ITEM_ID,기술머신22,False,MOVE_DESCRIPTION_BANK_6D,0x6E,0x5A5B,0x1B9A5B,25,?,0,0b 67,0b 67 50
KOREAN_GOLD,213,214,0xD6,ITEM_ID,기술머신23,False,MOVE_DESCRIPTION_BANK_6D,0x6E,0x5A5B,0x1B9A5B,25,?,0,0b 67,0b 67 50
KOREAN_GOLD,214,215,0xD7,ITEM_ID,기술머신24,False,MOVE_DESCRIPTION_BANK_6D,0x6E,0x5A5B,0x1B9A5B,25,?,0,0b 67,0b 67 50
KOREAN_GOLD,215,216,0xD8,ITEM_ID,기술머신25,False,MOVE_DESCRIPTION_BANK_6D,0x6E,0x5A5B,0x1B9A5B,25,?,0,0b 67,0b 67 50
KOREAN_GOLD,216,217,0xD9,ITEM_ID,기술머신26,False,MOVE_DESCRIPTION_BANK_6D,0x6E,0x5A5B,0x1B9A5B,25,?,0,0b 67,0b 67 50
KOREAN_GOLD,217,218,0xDA,ITEM_ID,기술머신27,False,MOVE_DESCRIPTION_BANK_6D,0x6E,0x5A5B,0x1B9A5B,25,?,0,0b 67,0b 67 50
KOREAN_GOLD,218,219,0xDB,ITEM_ID,기술머신28,False,MOVE_DESCRIPTION_BANK_6D,0x6E,0x5A5B,0x1B9A5B,25,?,0,0b 67,0b 67 50
KOREAN_GOLD,219,220,0xDC,ITEM_ID,?,True,MOVE_DESCRIPTION_BANK_6D,0x6E,0x5A5B,0x1B9A5B,25,?,0,0b 67,0b 67 50
KOREAN_GOLD,220,221,0xDD,ITEM_ID,기술머신29,False,MOVE_DESCRIPTION_BANK_6D,0x6E,0x5A5E,0x1B9A5E,29,?,0,0b 67,0b 67 50
KOREAN_GOLD,221,222,0xDE,ITEM_ID,기술머신30,False,MOVE_DESCRIPTION_BANK_6D,0x6E,0x5A5E,0x1B9A5E,29,?,0,0b 67,0b 67 50
KOREAN_GOLD,222,223,0xDF,ITEM_ID,기술머신31,False,MOVE_DESCRIPTION_BANK_6D,0x6E,0x5A5E,0x1B9A5E,29,?,0,0b 67,0b 67 50
KOREAN_GOLD,223,224,0xE0,ITEM_ID,기술머신32,False,MOVE_DESCRIPTION_BANK_6D,0x6E,0x5A5E,0x1B9A5E,29,?,0,0b 67,0b 67 50
KOREAN_GOLD,224,225,0xE1,ITEM_ID,기술머신33,False,MOVE_DESCRIPTION_BANK_6D,0x6E,0x5A5E,0x1B9A5E,29,?,0,0b 67,0b 67 50
KOREAN_GOLD,225,226,0xE2,ITEM_ID,기술머신34,False,MOVE_DESCRIPTION_BANK_6D,0x6E,0x5A5E,0x1B9A5E,29,?,0,0b 67,0b 67 50
KOREAN_GOLD,226,227,0xE3,ITEM_ID,기술머신35,False,MOVE_DESCRIPTION_BANK_6D,0x6E,0x5A5E,0x1B9A5E,29,?,0,0b 67,0b 67 50
KOREAN_GOLD,227,228,0xE4,ITEM_ID,기술머신36,False,MOVE_DESCRIPTION_BANK_6D,0x6E,0x5A5E,0x1B9A5E,29,?,0,0b 67,0b 67 50
KOREAN_GOLD,228,229,0xE5,ITEM_ID,기술머신37,False,MOVE_DESCRIPTION_BANK_6D,0x6E,0x5A5E,0x1B9A5E,29,?,0,0b 67,0b 67 50
KOREAN_GOLD,229,230,0xE6,ITEM_ID,기술머신38,False,MOVE_DESCRIPTION_BANK_6D,0x6E,0x5A5E,0x1B9A5E,29,?,0,0b 67,0b 67 50
KOREAN_GOLD,230,231,0xE7,ITEM_ID,기술머신39,False,MOVE_DESCRIPTION_BANK_6D,0x6E,0x5A5E,0x1B9A5E,29,?,0,0b 67,0b 67 50
KOREAN_GOLD,231,232,0xE8,ITEM_ID,기술머신40,False,MOVE_DESCRIPTION_BANK_6D,0x6E,0x5A5E,0x1B9A5E,29,?,0,0b 67,0b 67 50
KOREAN_GOLD,232,233,0xE9,ITEM_ID,기술머신41,False,MOVE_DESCRIPTION_BANK_6D,0x6E,0x5A5E,0x1B9A5E,29,?,0,0b 67,0b 67 50
KOREAN_GOLD,233,234,0xEA,ITEM_ID,기술머신42,False,MOVE_DESCRIPTION_BANK_6D,0x6E,0x5A5E,0x1B9A5E,29,?,0,0b 67,0b 67 50
KOREAN_GOLD,234,235,0xEB,ITEM_ID,기술머신43,False,MOVE_DESCRIPTION_BANK_6D,0x6E,0x5A5E,0x1B9A5E,29,?,0,0b 67,0b 67 50
KOREAN_GOLD,235,236,0xEC,ITEM_ID,기술머신44,False,MOVE_DESCRIPTION_BANK_6D,0x6E,0x5A5E,0x1B9A5E,29,?,0,0b 67,0b 67 50
KOREAN_GOLD,236,237,0xED,ITEM_ID,기술머신45,False,MOVE_DESCRIPTION_BANK_6D,0x6E,0x5A5E,0x1B9A5E,29,?,0,0b 67,0b 67 50
KOREAN_GOLD,237,238,0xEE,ITEM_ID,기술머신46,False,MOVE_DESCRIPTION_BANK_6D,0x6E,0x5A5E,0x1B9A5E,29,?,0,0b 67,0b 67 50
KOREAN_GOLD,238,239,0xEF,ITEM_ID,기술머신47,False,MOVE_DESCRIPTION_BANK_6D,0x6E,0x5A5E,0x1B9A5E,29,?,0,0b 67,0b 67 50
KOREAN_GOLD,239,240,0xF0,ITEM_ID,기술머신48,False,MOVE_DESCRIPTION_BANK_6D,0x6E,0x5A5E,0x1B9A5E,29,?,0,0b 67,0b 67 50
KOREAN_GOLD,240,241,0xF1,ITEM_ID,기술머신49,False,MOVE_DESCRIPTION_BANK_6D,0x6E,0x5A5E,0x1B9A5E,29,?,0,0b 67,0b 67 50
KOREAN_GOLD,241,242,0xF2,ITEM_ID,기술머신50,False,MOVE_DESCRIPTION_BANK_6D,0x6E,0x5A5E,0x1B9A5E,29,?,0,0b 67,0b 67 50
KOREAN_GOLD,242,243,0xF3,ITEM_ID,비전머신01,False,MOVE_DESCRIPTION_BANK_6D,0x6E,0x5A5E,0x1B9A5E,29,?,0,0b 67,0b 67 50
KOREAN_GOLD,243,244,0xF4,ITEM_ID,비전머신02,False,MOVE_DESCRIPTION_BANK_6D,0x6E,0x5A5E,0x1B9A5E,29,?,0,0b 67,0b 67 50
KOREAN_GOLD,244,245,0xF5,ITEM_ID,비전머신03,False,MOVE_DESCRIPTION_BANK_6D,0x6E,0x5A5E,0x1B9A5E,29,?,0,0b 67,0b 67 50
KOREAN_GOLD,245,246,0xF6,ITEM_ID,비전머신04,False,MOVE_DESCRIPTION_BANK_6D,0x6E,0x5A5E,0x1B9A5E,29,?,0,0b 67,0b 67 50
KOREAN_GOLD,246,247,0xF7,ITEM_ID,비전머신05,False,MOVE_DESCRIPTION_BANK_6D,0x6E,0x5A5E,0x1B9A5E,29,?,0,0b 67,0b 67 50
KOREAN_GOLD,247,248,0xF8,ITEM_ID,비전머신06,False,MOVE_DESCRIPTION_BANK_6D,0x6E,0x5A5E,0x1B9A5E,29,?,0,0b 67,0b 67 50
KOREAN_GOLD,248,249,0xF9,ITEM_ID,비전머신07,False,MOVE_DESCRIPTION_BANK_6D,0x6E,0x5A5E,0x1B9A5E,29,?,0,0b 67,0b 67 50
KOREAN_GOLD,249,250,0xFA,ITEM_ID,?,True,MOVE_DESCRIPTION_BANK_6D,0x6E,0x5A61,0x1B9A61,2,?,0,0b 67,0b 67 50
KOREAN_GOLD,250,251,0xFB,ITEM_ID,?,True,MOVE_DESCRIPTION_BANK_6D,0x6E,0x5A61,0x1B9A61,2,?,0,0b 67,0b 67 50
KOREAN_GOLD,251,252,0xFC,ITEM_ID,?,True,MOVE_DESCRIPTION_BANK_6D,0x6E,0x5A64,0x1B9A64,1,?,0,0b 67,0b 67 50
KOREAN_GOLD,252,253,0xFD,ITEM_ID,?,True,MOVE_DESCRIPTION_BANK_6D,0x6E,0x5A67,0x1B9A67,1,?,0,0b 67,0b 67 50
KOREAN_GOLD,253,254,0xFE,ITEM_ID,?,True,MOVE_DESCRIPTION_BANK_6D,0x6E,0x5A6A,0x1B9A6A,1,?,0,0b 67,0b 67 50
KOREAN_GOLD,254,255,0xFF,ITEM_ID,?,True,MOVE_DESCRIPTION_BANK_6D,0x6E,0x5A6D,0x1B9A6D,2,?,0,0b 67,0b 67 50
KOREAN_GOLD,255,0,0x00,NO_ITEM_UNDERFLOW_SLOT,<?>,True,ITEM_DESCRIPTION_BANK_6E,0x6E,0x5A6D,0x1B9A6D,2,?,0,0b 67,0b 67 50
