code_hex,width_bytes,text,kind
0x46,1,<PKMN>,CONTROL_OR_TOKEN
0x47,1,#,LITERAL
0x48,1,<……>,CONTROL_OR_TOKEN
0x49,1,<PC>,CONTROL_OR_TOKEN
0x4A,1,<TM>,CONTROL_OR_TOKEN
0x4B,1,<ROCKET>,CONTROL_OR_TOKEN
0x4C,1,<DEXEND>,CONTROL_OR_TOKEN
0x4D,1,<RED>,CONTROL_OR_TOKEN
0x4E,1,<GREEN>,CONTROL_OR_TOKEN
0x4F,1,<ENEMY>,CONTROL_OR_TOKEN
0x50,1,@,CONTROL_OR_TOKEN
0x51,1,<PLAYER>,CONTROL_OR_TOKEN
0x52,1,<RIVAL>,CONTROL_OR_TOKEN
0x53,1,<TARGET>,CONTROL_OR_TOKEN
0x54,1,<USER>,CONTROL_OR_TOKEN
0x55,1,<TRAINER>,CONTROL_OR_TOKEN
0x56,1,<_CONT>,CONTROL_OR_TOKEN
0x57,1,<SCROLL>,CONTROL_OR_TOKEN
0x59,1,<NEXT>,CONTROL_OR_TOKEN
0x5A,1,<LINE>,CONTROL_OR_TOKEN
0x5B,1,<MOM>,CONTROL_OR_TOKEN
0x5C,1,<PARA>,CONTROL_OR_TOKEN
0x5D,1,<CONT>,CONTROL_OR_TOKEN
0x5E,1,<m>,CONTROL_OR_TOKEN
0x5F,1,<k>,CONTROL_OR_TOKEN
0x60,1,■,LITERAL
0x61,1,▲,LITERAL
0x62,1,☎,LITERAL
0x63,1,<BOLD_D>,CONTROL_OR_TOKEN
0x64,1,<BOLD_E>,CONTROL_OR_TOKEN
0x65,1,<BOLD_F>,CONTROL_OR_TOKEN
0x66,1,<BOLD_G>,CONTROL_OR_TOKEN
0x67,1,<BOLD_H>,CONTROL_OR_TOKEN
0x68,1,<BOLD_I>,CONTROL_OR_TOKEN
0x69,1,<BOLD_V>,CONTROL_OR_TOKEN
0x6A,1,<BOLD_S>,CONTROL_OR_TOKEN
0x6B,1,<BOLD_L>,CONTROL_OR_TOKEN
0x6C,1,<BOLD_M>,CONTROL_OR_TOKEN
0x6D,1,<COLON>,CONTROL_OR_TOKEN
0x6E,1,<LV>,CONTROL_OR_TOKEN
0x6F,1,ぅ,LITERAL
0x70,1,<DO>,CONTROL_OR_TOKEN
0x71,1,◀,LITERAL
0x72,1,<『>,CONTROL_OR_TOKEN
0x73,1,<ID>,CONTROL_OR_TOKEN
0x74,1,№,LITERAL
0x75,1,<…>,CONTROL_OR_TOKEN
0x76,1,ぁ,LITERAL
0x77,1,ぇ,LITERAL
0x78,1,ぉ,LITERAL
0x79,1,┌,LITERAL
0x7A,1,─,LITERAL
0x7B,1,┐,LITERAL
0x7C,1,│,LITERAL
0x7D,1,└,LITERAL
0x7E,1,┘,LITERAL
0x7F,1, ,LITERAL
0x80,1,A,LITERAL
0x81,1,B,LITERAL
0x82,1,C,LITERAL
0x83,1,D,LITERAL
0x84,1,E,LITERAL
0x85,1,F,LITERAL
0x86,1,G,LITERAL
0x87,1,H,LITERAL
0x88,1,I,LITERAL
0x89,1,J,LITERAL
0x8A,1,K,LITERAL
0x8B,1,L,LITERAL
0x8C,1,M,LITERAL
0x8D,1,N,LITERAL
0x8E,1,O,LITERAL
0x8F,1,P,LITERAL
0x90,1,Q,LITERAL
0x91,1,R,LITERAL
0x92,1,S,LITERAL
0x93,1,T,LITERAL
0x94,1,U,LITERAL
0x95,1,V,LITERAL
0x96,1,W,LITERAL
0x97,1,X,LITERAL
0x98,1,Y,LITERAL
0x99,1,Z,LITERAL
0x9A,1,<(>,CONTROL_OR_TOKEN
0x9B,1,<)>,CONTROL_OR_TOKEN
0x9C,1,:,LITERAL
0x9D,1,;,LITERAL
0x9E,1,[,LITERAL
0x9F,1,],LITERAL
0xA0,1,a,LITERAL
0xA1,1,b,LITERAL
0xA2,1,c,LITERAL
0xA3,1,d,LITERAL
0xA4,1,e,LITERAL
0xA5,1,f,LITERAL
0xA6,1,g,LITERAL
0xA7,1,h,LITERAL
0xA8,1,i,LITERAL
0xA9,1,j,LITERAL
0xAA,1,k,LITERAL
0xAB,1,l,LITERAL
0xAC,1,m,LITERAL
0xAD,1,n,LITERAL
0xAE,1,o,LITERAL
0xAF,1,p,LITERAL
0xB0,1,q,LITERAL
0xB1,1,r,LITERAL
0xB2,1,s,LITERAL
0xB3,1,t,LITERAL
0xB4,1,u,LITERAL
0xB5,1,v,LITERAL
0xB6,1,w,LITERAL
0xB7,1,x,LITERAL
0xB8,1,y,LITERAL
0xB9,1,z,LITERAL
0xBA,1,こ,LITERAL
0xBB,1,さ,LITERAL
0xBC,1,し,LITERAL
0xBD,1,す,LITERAL
0xBE,1,せ,LITERAL
0xBF,1,そ,LITERAL
0xC0,1,Ä,LITERAL
0xC1,1,Ö,LITERAL
0xC2,1,Ü,LITERAL
0xC3,1,ä,LITERAL
0xC4,1,ö,LITERAL
0xC5,1,ü,LITERAL
0xC6,1,ㅜ,LITERAL
0xC7,1,ㅠ,LITERAL
0xC8,1,ㅡ,LITERAL
0xC9,1,ㅣ,LITERAL
0xCA,1,ㅐ,LITERAL
0xCB,1,ㅒ,LITERAL
0xCC,1,ㅔ,LITERAL
0xCD,1,ㅖ,LITERAL
0xCE,1,ㅘ,LITERAL
0xCF,1,ㅙ,LITERAL
0xD0,1,'d,CONTROL_OR_TOKEN
0xD1,1,'l,CONTROL_OR_TOKEN
0xD2,1,'m,CONTROL_OR_TOKEN
0xD3,1,'r,CONTROL_OR_TOKEN
0xD4,1,'s,CONTROL_OR_TOKEN
0xD5,1,'t,CONTROL_OR_TOKEN
0xD6,1,'v,CONTROL_OR_TOKEN
0xD7,1,ら,LITERAL
0xD8,1,リ,LITERAL
0xD9,1,る,LITERAL
0xDA,1,れ,LITERAL
0xDB,1,ろ,LITERAL
0xDC,1,わ,LITERAL
0xDD,1,を,LITERAL
0xDE,1,ん,LITERAL
0xDF,1,っ,LITERAL
0xE0,1,',LITERAL
0xE1,1,<PK>,CONTROL_OR_TOKEN
0xE2,1,<MN>,CONTROL_OR_TOKEN
0xE3,1,<->,CONTROL_OR_TOKEN
0xE4,1,゜,LITERAL
0xE5,1,゛,LITERAL
0xE6,1,<?>,CONTROL_OR_TOKEN
0xE7,1,<!>,CONTROL_OR_TOKEN
0xE8,1,.,LITERAL
0xE9,1,&,LITERAL
0xEA,1,é,LITERAL
0xEB,1,ェ,LITERAL
0xEC,1,▷,LITERAL
0xED,1,▶,LITERAL
0xEE,1,▼,LITERAL
0xEF,1,♂,LITERAL
0xF0,1,₩,LITERAL
0xF1,1,×,LITERAL
0xF2,1,<DOT>,CONTROL_OR_TOKEN
0xF3,1,/,LITERAL
0xF4,1,"<,>",CONTROL_OR_TOKEN
0xF5,1,♀,LITERAL
0xF6,1,0,LITERAL
0xF7,1,1,LITERAL
0xF8,1,2,LITERAL
0xF9,1,3,LITERAL
0xFA,1,4,LITERAL
0xFB,1,5,LITERAL
0xFC,1,6,LITERAL
0xFD,1,7,LITERAL
0xFE,1,8,LITERAL
0xFF,1,9,LITERAL
