national_dex,identifier,source_species_token,introduced_generation,hp,attack,defense,speed,sp_attack,sp_defense,type1_token,type2_token,type1_id,type2_id,catch_rate,base_exp,ev_hp,ev_attack,ev_defense,ev_speed,ev_sp_attack,ev_sp_defense,held_item_common,held_item_rare,gender_token,gender_threshold,hatch_cycles,friendship,growth_token,growth_id,egg_group1_token,egg_group2_token,egg_group1_id,egg_group2_id,ability1_token,ability2_token,ability1_id,ability2_id,safari_flee_rate,body_color_token,no_flip_token,source_path
170,chinchou,SPECIES_CHINCHOU,2,75,38,38,67,56,56,TYPE_WATER,TYPE_ELECTRIC,10,12,190,90,1,0,0,0,0,0,ITEM_NONE,ITEM_YELLOW_SHARD,PERCENT_FEMALE(50),127,20,70,GROWTH_SLOW,5,EGG_GROUP_WATER_2,EGG_GROUP_WATER_2,12,12,ABILITY_VOLT_ABSORB,ABILITY_ILLUMINATE,10,35,0,BODY_COLOR_BLUE,FALSE,pokeemerald/src/data/pokemon/species_info.h
171,lanturn,SPECIES_LANTURN,2,125,58,58,67,76,76,TYPE_WATER,TYPE_ELECTRIC,10,12,75,156,2,0,0,0,0,0,ITEM_NONE,ITEM_YELLOW_SHARD,PERCENT_FEMALE(50),127,20,70,GROWTH_SLOW,5,EGG_GROUP_WATER_2,EGG_GROUP_WATER_2,12,12,ABILITY_VOLT_ABSORB,ABILITY_ILLUMINATE,10,35,0,BODY_COLOR_BLUE,FALSE,pokeemerald/src/data/pokemon/species_info.h
172,pichu,SPECIES_PICHU,2,20,40,15,60,35,35,TYPE_ELECTRIC,TYPE_ELECTRIC,12,12,190,42,0,0,0,1,0,0,ITEM_NONE,ITEM_ORAN_BERRY,PERCENT_FEMALE(50),127,10,70,GROWTH_MEDIUM_FAST,0,EGG_GROUP_NO_EGGS_DISCOVERED,EGG_GROUP_NO_EGGS_DISCOVERED,15,15,ABILITY_STATIC,ABILITY_NONE,9,0,0,BODY_COLOR_YELLOW,FALSE,pokeemerald/src/data/pokemon/species_info.h
173,cleffa,SPECIES_CLEFFA,2,50,25,28,15,45,55,TYPE_NORMAL,TYPE_NORMAL,0,0,150,37,0,0,0,0,0,1,ITEM_LEPPA_BERRY,ITEM_MOON_STONE,PERCENT_FEMALE(75),191,10,140,GROWTH_FAST,4,EGG_GROUP_NO_EGGS_DISCOVERED,EGG_GROUP_NO_EGGS_DISCOVERED,15,15,ABILITY_CUTE_CHARM,ABILITY_NONE,56,0,0,BODY_COLOR_PINK,FALSE,pokeemerald/src/data/pokemon/species_info.h
174,igglybuff,SPECIES_IGGLYBUFF,2,90,30,15,15,40,20,TYPE_NORMAL,TYPE_NORMAL,0,0,170,39,1,0,0,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(75),191,10,70,GROWTH_FAST,4,EGG_GROUP_NO_EGGS_DISCOVERED,EGG_GROUP_NO_EGGS_DISCOVERED,15,15,ABILITY_CUTE_CHARM,ABILITY_NONE,56,0,0,BODY_COLOR_PINK,TRUE,pokeemerald/src/data/pokemon/species_info.h
175,togepi,SPECIES_TOGEPI,2,35,20,65,20,40,65,TYPE_NORMAL,TYPE_NORMAL,0,0,190,74,0,0,0,0,0,1,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(12.5),31,10,70,GROWTH_FAST,4,EGG_GROUP_NO_EGGS_DISCOVERED,EGG_GROUP_NO_EGGS_DISCOVERED,15,15,ABILITY_HUSTLE,ABILITY_SERENE_GRACE,55,32,0,BODY_COLOR_WHITE,FALSE,pokeemerald/src/data/pokemon/species_info.h
176,togetic,SPECIES_TOGETIC,2,55,40,85,40,80,105,TYPE_NORMAL,TYPE_FLYING,0,2,75,114,0,0,0,0,0,2,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(12.5),31,10,70,GROWTH_FAST,4,EGG_GROUP_FLYING,EGG_GROUP_FAIRY,4,6,ABILITY_HUSTLE,ABILITY_SERENE_GRACE,55,32,0,BODY_COLOR_WHITE,FALSE,pokeemerald/src/data/pokemon/species_info.h
177,natu,SPECIES_NATU,2,40,50,45,70,70,45,TYPE_PSYCHIC,TYPE_FLYING,13,2,190,73,0,0,0,0,1,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_MEDIUM_FAST,0,EGG_GROUP_FLYING,EGG_GROUP_FLYING,4,4,ABILITY_SYNCHRONIZE,ABILITY_EARLY_BIRD,28,48,6,BODY_COLOR_GREEN,FALSE,pokeemerald/src/data/pokemon/species_info.h
178,xatu,SPECIES_XATU,2,65,75,70,95,95,70,TYPE_PSYCHIC,TYPE_FLYING,13,2,75,171,0,0,0,1,1,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_MEDIUM_FAST,0,EGG_GROUP_FLYING,EGG_GROUP_FLYING,4,4,ABILITY_SYNCHRONIZE,ABILITY_EARLY_BIRD,28,48,8,BODY_COLOR_GREEN,FALSE,pokeemerald/src/data/pokemon/species_info.h
179,mareep,SPECIES_MAREEP,2,55,40,40,35,65,45,TYPE_ELECTRIC,TYPE_ELECTRIC,12,12,235,59,0,0,0,0,1,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_MEDIUM_SLOW,3,EGG_GROUP_MONSTER,EGG_GROUP_FIELD,1,5,ABILITY_STATIC,ABILITY_NONE,9,0,0,BODY_COLOR_WHITE,FALSE,pokeemerald/src/data/pokemon/species_info.h
180,flaaffy,SPECIES_FLAAFFY,2,70,55,55,45,80,60,TYPE_ELECTRIC,TYPE_ELECTRIC,12,12,120,117,0,0,0,0,2,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_MEDIUM_SLOW,3,EGG_GROUP_MONSTER,EGG_GROUP_FIELD,1,5,ABILITY_STATIC,ABILITY_NONE,9,0,0,BODY_COLOR_PINK,FALSE,pokeemerald/src/data/pokemon/species_info.h
181,ampharos,SPECIES_AMPHAROS,2,90,75,75,55,115,90,TYPE_ELECTRIC,TYPE_ELECTRIC,12,12,45,194,0,0,0,0,3,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_MEDIUM_SLOW,3,EGG_GROUP_MONSTER,EGG_GROUP_FIELD,1,5,ABILITY_STATIC,ABILITY_NONE,9,0,0,BODY_COLOR_YELLOW,FALSE,pokeemerald/src/data/pokemon/species_info.h
182,bellossom,SPECIES_BELLOSSOM,2,75,80,85,50,90,100,TYPE_GRASS,TYPE_GRASS,11,11,45,184,0,0,0,0,0,3,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_MEDIUM_SLOW,3,EGG_GROUP_GRASS,EGG_GROUP_GRASS,7,7,ABILITY_CHLOROPHYLL,ABILITY_NONE,34,0,0,BODY_COLOR_GREEN,FALSE,pokeemerald/src/data/pokemon/species_info.h
183,marill,SPECIES_MARILL,2,70,20,50,40,20,50,TYPE_WATER,TYPE_WATER,10,10,190,58,2,0,0,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,10,70,GROWTH_FAST,4,EGG_GROUP_WATER_1,EGG_GROUP_FAIRY,2,6,ABILITY_THICK_FAT,ABILITY_HUGE_POWER,47,37,0,BODY_COLOR_BLUE,FALSE,pokeemerald/src/data/pokemon/species_info.h
184,azumarill,SPECIES_AZUMARILL,2,100,50,80,50,50,80,TYPE_WATER,TYPE_WATER,10,10,75,153,3,0,0,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,10,70,GROWTH_FAST,4,EGG_GROUP_WATER_1,EGG_GROUP_FAIRY,2,6,ABILITY_THICK_FAT,ABILITY_HUGE_POWER,47,37,0,BODY_COLOR_BLUE,FALSE,pokeemerald/src/data/pokemon/species_info.h
185,sudowoodo,SPECIES_SUDOWOODO,2,70,100,115,30,30,65,TYPE_ROCK,TYPE_ROCK,5,5,65,135,0,0,2,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_MEDIUM_FAST,0,EGG_GROUP_MINERAL,EGG_GROUP_MINERAL,10,10,ABILITY_STURDY,ABILITY_ROCK_HEAD,5,69,0,BODY_COLOR_BROWN,FALSE,pokeemerald/src/data/pokemon/species_info.h
186,politoed,SPECIES_POLITOED,2,90,75,75,70,90,100,TYPE_WATER,TYPE_WATER,10,10,45,185,0,0,0,0,0,3,ITEM_NONE,ITEM_KINGS_ROCK,PERCENT_FEMALE(50),127,20,70,GROWTH_MEDIUM_SLOW,3,EGG_GROUP_WATER_1,EGG_GROUP_WATER_1,2,2,ABILITY_WATER_ABSORB,ABILITY_DAMP,11,6,0,BODY_COLOR_GREEN,TRUE,pokeemerald/src/data/pokemon/species_info.h
187,hoppip,SPECIES_HOPPIP,2,35,35,40,50,35,55,TYPE_GRASS,TYPE_FLYING,11,2,255,74,0,0,0,0,0,1,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_MEDIUM_SLOW,3,EGG_GROUP_FAIRY,EGG_GROUP_GRASS,6,7,ABILITY_CHLOROPHYLL,ABILITY_NONE,34,0,0,BODY_COLOR_PINK,FALSE,pokeemerald/src/data/pokemon/species_info.h
188,skiploom,SPECIES_SKIPLOOM,2,55,45,50,80,45,65,TYPE_GRASS,TYPE_FLYING,11,2,120,136,0,0,0,2,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_MEDIUM_SLOW,3,EGG_GROUP_FAIRY,EGG_GROUP_GRASS,6,7,ABILITY_CHLOROPHYLL,ABILITY_NONE,34,0,0,BODY_COLOR_GREEN,FALSE,pokeemerald/src/data/pokemon/species_info.h
189,jumpluff,SPECIES_JUMPLUFF,2,75,55,70,110,55,85,TYPE_GRASS,TYPE_FLYING,11,2,45,176,0,0,0,3,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_MEDIUM_SLOW,3,EGG_GROUP_FAIRY,EGG_GROUP_GRASS,6,7,ABILITY_CHLOROPHYLL,ABILITY_NONE,34,0,0,BODY_COLOR_BLUE,FALSE,pokeemerald/src/data/pokemon/species_info.h
190,aipom,SPECIES_AIPOM,2,55,70,55,85,40,55,TYPE_NORMAL,TYPE_NORMAL,0,0,45,94,0,0,0,1,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_FAST,4,EGG_GROUP_FIELD,EGG_GROUP_FIELD,5,5,ABILITY_RUN_AWAY,ABILITY_PICKUP,50,53,0,BODY_COLOR_PURPLE,FALSE,pokeemerald/src/data/pokemon/species_info.h
191,sunkern,SPECIES_SUNKERN,2,30,30,30,30,30,30,TYPE_GRASS,TYPE_GRASS,11,11,235,52,0,0,0,0,1,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_MEDIUM_SLOW,3,EGG_GROUP_GRASS,EGG_GROUP_GRASS,7,7,ABILITY_CHLOROPHYLL,ABILITY_NONE,34,0,0,BODY_COLOR_YELLOW,FALSE,pokeemerald/src/data/pokemon/species_info.h
192,sunflora,SPECIES_SUNFLORA,2,75,75,55,30,105,85,TYPE_GRASS,TYPE_GRASS,11,11,120,146,0,0,0,0,2,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_MEDIUM_SLOW,3,EGG_GROUP_GRASS,EGG_GROUP_GRASS,7,7,ABILITY_CHLOROPHYLL,ABILITY_NONE,34,0,0,BODY_COLOR_YELLOW,FALSE,pokeemerald/src/data/pokemon/species_info.h
193,yanma,SPECIES_YANMA,2,65,65,45,95,75,45,TYPE_BUG,TYPE_FLYING,6,2,75,147,0,0,0,2,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_MEDIUM_FAST,0,EGG_GROUP_BUG,EGG_GROUP_BUG,3,3,ABILITY_SPEED_BOOST,ABILITY_COMPOUND_EYES,3,14,0,BODY_COLOR_RED,FALSE,pokeemerald/src/data/pokemon/species_info.h
194,wooper,SPECIES_WOOPER,2,55,45,45,15,25,25,TYPE_WATER,TYPE_GROUND,10,4,255,52,1,0,0,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_MEDIUM_FAST,0,EGG_GROUP_WATER_1,EGG_GROUP_FIELD,2,5,ABILITY_DAMP,ABILITY_WATER_ABSORB,6,11,0,BODY_COLOR_BLUE,FALSE,pokeemerald/src/data/pokemon/species_info.h
195,quagsire,SPECIES_QUAGSIRE,2,95,85,85,35,65,65,TYPE_WATER,TYPE_GROUND,10,4,90,137,2,0,0,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_MEDIUM_FAST,0,EGG_GROUP_WATER_1,EGG_GROUP_FIELD,2,5,ABILITY_DAMP,ABILITY_WATER_ABSORB,6,11,0,BODY_COLOR_BLUE,FALSE,pokeemerald/src/data/pokemon/species_info.h
196,espeon,SPECIES_ESPEON,2,65,65,60,110,130,95,TYPE_PSYCHIC,TYPE_PSYCHIC,13,13,45,197,0,0,0,0,2,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(12.5),31,35,70,GROWTH_MEDIUM_FAST,0,EGG_GROUP_FIELD,EGG_GROUP_FIELD,5,5,ABILITY_SYNCHRONIZE,ABILITY_NONE,28,0,0,BODY_COLOR_PURPLE,FALSE,pokeemerald/src/data/pokemon/species_info.h
197,umbreon,SPECIES_UMBREON,2,95,65,110,65,60,130,TYPE_DARK,TYPE_DARK,16,16,45,197,0,0,0,0,0,2,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(12.5),31,35,35,GROWTH_MEDIUM_FAST,0,EGG_GROUP_FIELD,EGG_GROUP_FIELD,5,5,ABILITY_SYNCHRONIZE,ABILITY_NONE,28,0,0,BODY_COLOR_BLACK,FALSE,pokeemerald/src/data/pokemon/species_info.h
198,murkrow,SPECIES_MURKROW,2,60,85,42,91,85,42,TYPE_DARK,TYPE_FLYING,16,2,30,107,0,0,0,1,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,35,GROWTH_MEDIUM_SLOW,3,EGG_GROUP_FLYING,EGG_GROUP_FLYING,4,4,ABILITY_INSOMNIA,ABILITY_NONE,15,0,0,BODY_COLOR_BLACK,FALSE,pokeemerald/src/data/pokemon/species_info.h
199,slowking,SPECIES_SLOWKING,2,95,75,80,30,100,110,TYPE_WATER,TYPE_PSYCHIC,10,13,70,164,0,0,0,0,0,3,ITEM_NONE,ITEM_KINGS_ROCK,PERCENT_FEMALE(50),127,20,70,GROWTH_MEDIUM_FAST,0,EGG_GROUP_MONSTER,EGG_GROUP_WATER_1,1,2,ABILITY_OBLIVIOUS,ABILITY_OWN_TEMPO,12,20,0,BODY_COLOR_PINK,FALSE,pokeemerald/src/data/pokemon/species_info.h
200,misdreavus,SPECIES_MISDREAVUS,2,60,60,60,85,85,85,TYPE_GHOST,TYPE_GHOST,7,7,45,147,0,0,0,0,1,1,ITEM_NONE,ITEM_SPELL_TAG,PERCENT_FEMALE(50),127,25,35,GROWTH_FAST,4,EGG_GROUP_AMORPHOUS,EGG_GROUP_AMORPHOUS,11,11,ABILITY_LEVITATE,ABILITY_NONE,26,0,0,BODY_COLOR_GRAY,FALSE,pokeemerald/src/data/pokemon/species_info.h
201,unown,SPECIES_UNOWN,2,48,72,48,48,72,48,TYPE_PSYCHIC,TYPE_PSYCHIC,13,13,225,61,0,1,0,0,1,0,ITEM_NONE,ITEM_NONE,MON_GENDERLESS,255,40,70,GROWTH_MEDIUM_FAST,0,EGG_GROUP_NO_EGGS_DISCOVERED,EGG_GROUP_NO_EGGS_DISCOVERED,15,15,ABILITY_LEVITATE,ABILITY_NONE,26,0,0,BODY_COLOR_BLACK,TRUE,pokeemerald/src/data/pokemon/species_info.h
202,wobbuffet,SPECIES_WOBBUFFET,2,190,33,58,33,33,58,TYPE_PSYCHIC,TYPE_PSYCHIC,13,13,45,177,2,0,0,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_MEDIUM_FAST,0,EGG_GROUP_AMORPHOUS,EGG_GROUP_AMORPHOUS,11,11,ABILITY_SHADOW_TAG,ABILITY_NONE,23,0,4,BODY_COLOR_BLUE,FALSE,pokeemerald/src/data/pokemon/species_info.h
203,girafarig,SPECIES_GIRAFARIG,2,70,80,65,85,90,65,TYPE_NORMAL,TYPE_PSYCHIC,0,13,60,149,0,0,0,0,2,0,ITEM_NONE,ITEM_PERSIM_BERRY,PERCENT_FEMALE(50),127,20,70,GROWTH_MEDIUM_FAST,0,EGG_GROUP_FIELD,EGG_GROUP_FIELD,5,5,ABILITY_INNER_FOCUS,ABILITY_EARLY_BIRD,39,48,4,BODY_COLOR_YELLOW,FALSE,pokeemerald/src/data/pokemon/species_info.h
204,pineco,SPECIES_PINECO,2,50,65,90,15,35,35,TYPE_BUG,TYPE_BUG,6,6,190,60,0,0,1,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_MEDIUM_FAST,0,EGG_GROUP_BUG,EGG_GROUP_BUG,3,3,ABILITY_STURDY,ABILITY_NONE,5,0,0,BODY_COLOR_GRAY,FALSE,pokeemerald/src/data/pokemon/species_info.h
205,forretress,SPECIES_FORRETRESS,2,75,90,140,40,60,60,TYPE_BUG,TYPE_STEEL,6,8,75,118,0,0,2,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_MEDIUM_FAST,0,EGG_GROUP_BUG,EGG_GROUP_BUG,3,3,ABILITY_STURDY,ABILITY_NONE,5,0,0,BODY_COLOR_PURPLE,FALSE,pokeemerald/src/data/pokemon/species_info.h
206,dunsparce,SPECIES_DUNSPARCE,2,100,70,70,45,65,65,TYPE_NORMAL,TYPE_NORMAL,0,0,190,75,1,0,0,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_MEDIUM_FAST,0,EGG_GROUP_FIELD,EGG_GROUP_FIELD,5,5,ABILITY_SERENE_GRACE,ABILITY_RUN_AWAY,32,50,0,BODY_COLOR_YELLOW,FALSE,pokeemerald/src/data/pokemon/species_info.h
207,gligar,SPECIES_GLIGAR,2,65,75,105,85,35,65,TYPE_GROUND,TYPE_FLYING,4,2,60,108,0,0,1,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_MEDIUM_SLOW,3,EGG_GROUP_BUG,EGG_GROUP_BUG,3,3,ABILITY_HYPER_CUTTER,ABILITY_SAND_VEIL,52,8,0,BODY_COLOR_PURPLE,FALSE,pokeemerald/src/data/pokemon/species_info.h
208,steelix,SPECIES_STEELIX,2,75,85,200,30,55,65,TYPE_STEEL,TYPE_GROUND,8,4,25,196,0,0,2,0,0,0,ITEM_NONE,ITEM_METAL_COAT,PERCENT_FEMALE(50),127,25,70,GROWTH_MEDIUM_FAST,0,EGG_GROUP_MINERAL,EGG_GROUP_MINERAL,10,10,ABILITY_ROCK_HEAD,ABILITY_STURDY,69,5,0,BODY_COLOR_GRAY,FALSE,pokeemerald/src/data/pokemon/species_info.h
209,snubbull,SPECIES_SNUBBULL,2,60,80,50,30,40,40,TYPE_NORMAL,TYPE_NORMAL,0,0,190,63,0,1,0,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(75),191,20,70,GROWTH_FAST,4,EGG_GROUP_FIELD,EGG_GROUP_FAIRY,5,6,ABILITY_INTIMIDATE,ABILITY_RUN_AWAY,22,50,0,BODY_COLOR_PINK,FALSE,pokeemerald/src/data/pokemon/species_info.h
210,granbull,SPECIES_GRANBULL,2,90,120,75,45,60,60,TYPE_NORMAL,TYPE_NORMAL,0,0,75,178,0,2,0,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(75),191,20,70,GROWTH_FAST,4,EGG_GROUP_FIELD,EGG_GROUP_FAIRY,5,6,ABILITY_INTIMIDATE,ABILITY_INTIMIDATE,22,22,0,BODY_COLOR_PURPLE,FALSE,pokeemerald/src/data/pokemon/species_info.h
211,qwilfish,SPECIES_QWILFISH,2,65,95,75,85,55,55,TYPE_WATER,TYPE_POISON,10,3,45,100,0,1,0,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_MEDIUM_FAST,0,EGG_GROUP_WATER_2,EGG_GROUP_WATER_2,12,12,ABILITY_POISON_POINT,ABILITY_SWIFT_SWIM,38,33,0,BODY_COLOR_GRAY,FALSE,pokeemerald/src/data/pokemon/species_info.h
212,scizor,SPECIES_SCIZOR,2,70,130,100,65,55,80,TYPE_BUG,TYPE_STEEL,6,8,25,200,0,2,0,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,25,70,GROWTH_MEDIUM_FAST,0,EGG_GROUP_BUG,EGG_GROUP_BUG,3,3,ABILITY_SWARM,ABILITY_NONE,68,0,0,BODY_COLOR_RED,FALSE,pokeemerald/src/data/pokemon/species_info.h
213,shuckle,SPECIES_SHUCKLE,2,20,10,230,5,10,230,TYPE_BUG,TYPE_ROCK,6,5,190,80,0,0,1,0,0,1,ITEM_ORAN_BERRY,ITEM_ORAN_BERRY,PERCENT_FEMALE(50),127,20,70,GROWTH_MEDIUM_SLOW,3,EGG_GROUP_BUG,EGG_GROUP_BUG,3,3,ABILITY_STURDY,ABILITY_NONE,5,0,0,BODY_COLOR_YELLOW,FALSE,pokeemerald/src/data/pokemon/species_info.h
214,heracross,SPECIES_HERACROSS,2,80,125,75,85,40,95,TYPE_BUG,TYPE_FIGHTING,6,1,45,200,0,2,0,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,25,70,GROWTH_SLOW,5,EGG_GROUP_BUG,EGG_GROUP_BUG,3,3,ABILITY_SWARM,ABILITY_GUTS,68,62,8,BODY_COLOR_BLUE,FALSE,pokeemerald/src/data/pokemon/species_info.h
215,sneasel,SPECIES_SNEASEL,2,55,95,55,115,35,75,TYPE_DARK,TYPE_ICE,16,14,60,132,0,0,0,1,0,0,ITEM_NONE,ITEM_QUICK_CLAW,PERCENT_FEMALE(50),127,20,35,GROWTH_MEDIUM_SLOW,3,EGG_GROUP_FIELD,EGG_GROUP_FIELD,5,5,ABILITY_INNER_FOCUS,ABILITY_KEEN_EYE,39,51,0,BODY_COLOR_BLACK,TRUE,pokeemerald/src/data/pokemon/species_info.h
216,teddiursa,SPECIES_TEDDIURSA,2,60,80,50,40,50,50,TYPE_NORMAL,TYPE_NORMAL,0,0,120,124,0,1,0,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_MEDIUM_FAST,0,EGG_GROUP_FIELD,EGG_GROUP_FIELD,5,5,ABILITY_PICKUP,ABILITY_NONE,53,0,0,BODY_COLOR_BROWN,TRUE,pokeemerald/src/data/pokemon/species_info.h
217,ursaring,SPECIES_URSARING,2,90,130,75,55,75,75,TYPE_NORMAL,TYPE_NORMAL,0,0,60,189,0,2,0,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_MEDIUM_FAST,0,EGG_GROUP_FIELD,EGG_GROUP_FIELD,5,5,ABILITY_GUTS,ABILITY_NONE,62,0,0,BODY_COLOR_BROWN,FALSE,pokeemerald/src/data/pokemon/species_info.h
218,slugma,SPECIES_SLUGMA,2,40,40,40,20,70,40,TYPE_FIRE,TYPE_FIRE,9,9,190,78,0,0,0,0,1,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_MEDIUM_FAST,0,EGG_GROUP_AMORPHOUS,EGG_GROUP_AMORPHOUS,11,11,ABILITY_MAGMA_ARMOR,ABILITY_FLAME_BODY,40,49,0,BODY_COLOR_RED,FALSE,pokeemerald/src/data/pokemon/species_info.h
219,magcargo,SPECIES_MAGCARGO,2,50,50,120,30,80,80,TYPE_FIRE,TYPE_ROCK,9,5,75,154,0,0,2,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_MEDIUM_FAST,0,EGG_GROUP_AMORPHOUS,EGG_GROUP_AMORPHOUS,11,11,ABILITY_MAGMA_ARMOR,ABILITY_FLAME_BODY,40,49,0,BODY_COLOR_RED,FALSE,pokeemerald/src/data/pokemon/species_info.h
220,swinub,SPECIES_SWINUB,2,50,50,40,50,30,30,TYPE_ICE,TYPE_GROUND,14,4,225,78,0,1,0,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_SLOW,5,EGG_GROUP_FIELD,EGG_GROUP_FIELD,5,5,ABILITY_OBLIVIOUS,ABILITY_NONE,12,0,0,BODY_COLOR_BROWN,FALSE,pokeemerald/src/data/pokemon/species_info.h
221,piloswine,SPECIES_PILOSWINE,2,100,100,80,50,60,60,TYPE_ICE,TYPE_GROUND,14,4,75,160,1,1,0,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_SLOW,5,EGG_GROUP_FIELD,EGG_GROUP_FIELD,5,5,ABILITY_OBLIVIOUS,ABILITY_NONE,12,0,0,BODY_COLOR_BROWN,FALSE,pokeemerald/src/data/pokemon/species_info.h
222,corsola,SPECIES_CORSOLA,2,55,55,85,35,65,85,TYPE_WATER,TYPE_ROCK,10,5,60,113,0,0,1,0,0,1,ITEM_NONE,ITEM_RED_SHARD,PERCENT_FEMALE(75),191,20,70,GROWTH_FAST,4,EGG_GROUP_WATER_1,EGG_GROUP_WATER_3,2,9,ABILITY_HUSTLE,ABILITY_NATURAL_CURE,55,30,0,BODY_COLOR_PINK,FALSE,pokeemerald/src/data/pokemon/species_info.h
223,remoraid,SPECIES_REMORAID,2,35,65,35,65,65,35,TYPE_WATER,TYPE_WATER,10,10,190,78,0,0,0,0,1,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_MEDIUM_FAST,0,EGG_GROUP_WATER_1,EGG_GROUP_WATER_2,2,12,ABILITY_HUSTLE,ABILITY_NONE,55,0,0,BODY_COLOR_GRAY,FALSE,pokeemerald/src/data/pokemon/species_info.h
224,octillery,SPECIES_OCTILLERY,2,75,105,75,45,105,75,TYPE_WATER,TYPE_WATER,10,10,75,164,0,1,0,0,1,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_MEDIUM_FAST,0,EGG_GROUP_WATER_1,EGG_GROUP_WATER_2,2,12,ABILITY_SUCTION_CUPS,ABILITY_NONE,21,0,0,BODY_COLOR_RED,FALSE,pokeemerald/src/data/pokemon/species_info.h
225,delibird,SPECIES_DELIBIRD,2,45,55,45,75,65,45,TYPE_ICE,TYPE_FLYING,14,2,45,183,0,0,0,1,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_FAST,4,EGG_GROUP_WATER_1,EGG_GROUP_FIELD,2,5,ABILITY_VITAL_SPIRIT,ABILITY_HUSTLE,72,55,0,BODY_COLOR_RED,FALSE,pokeemerald/src/data/pokemon/species_info.h
226,mantine,SPECIES_MANTINE,2,65,40,70,70,80,140,TYPE_WATER,TYPE_FLYING,10,2,25,168,0,0,0,0,0,2,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,25,70,GROWTH_SLOW,5,EGG_GROUP_WATER_1,EGG_GROUP_WATER_1,2,2,ABILITY_SWIFT_SWIM,ABILITY_WATER_ABSORB,33,11,0,BODY_COLOR_PURPLE,FALSE,pokeemerald/src/data/pokemon/species_info.h
