category,index_zero_based,index_one_based,bank_hex,bank_offset_hex,cpu_address_hex,file_offset_hex,storage,raw_length,raw_hex,fixed_suffix_hex,decoded_text,undefined_code_count
POKEMON_NAME_SLOTS,196,197,0x6C,0x13F2,0x53F2,0x1B13F2,FIXED_10,6,05 4d 03 d1 09 80,50 50 50 50,블래키,0
POKEMON_NAME_SLOTS,197,198,0x6C,0x13FC,0x53FC,0x1B13FC,FIXED_10,6,02 cf 03 fe 07 4c,50 50 50 50,니로우,0
POKEMON_NAME_SLOTS,198,199,0x6C,0x1406,0x5406,0x1B1406,FIXED_10,6,06 df 03 15 09 87,50 50 50 50,야도킹,0
POKEMON_NAME_SLOTS,199,200,0x6C,0x1410,0x5410,0x1B1410,FIXED_10,6,04 ab 07 4c 04 46,50 50 50 50,무우마,0
POKEMON_NAME_SLOTS,200,201,0x6C,0x141A,0x541A,0x1B141A,FIXED_10,4,06 c8 02 93,50 50 50 50 50 50,안농,0
POKEMON_NAME_SLOTS,201,202,0x6C,0x1424,0x5424,0x1B1424,FIXED_10,6,04 46 07 aa 07 4b,50 50 50 50,마자용,0
POKEMON_NAME_SLOTS,202,203,0x6C,0x142E,0x542E,0x1B142E,FIXED_10,6,09 80 04 45 09 80,50 50 50 50,키링키,0
POKEMON_NAME_SLOTS,203,204,0x6C,0x1438,0x5438,0x1B1438,FIXED_10,4,0a 67 09 3c,50 50 50 50 50 50,피콘,0
POKEMON_NAME_SLOTS,204,205,0x6C,0x1442,0x5442,0x1B1442,FIXED_10,4,06 8e 09 3c,50 50 50 50 50 50,쏘콘,0
POKEMON_NAME_SLOTS,205,206,0x6C,0x144C,0x544C,0x1B144C,FIXED_10,6,02 8b 01 4d 09 01,50 50 50 50,노고치,0
POKEMON_NAME_SLOTS,206,207,0x6C,0x1456,0x5456,0x1B1456,FIXED_10,8,01 ab 03 c3 07 9c 01 25,50 50,글라이거,0
POKEMON_NAME_SLOTS,207,208,0x6C,0x1460,0x5460,0x1B1460,FIXED_10,6,01 0d 08 b6 09 b6,50 50 50 50,강철톤,0
POKEMON_NAME_SLOTS,208,209,0x6C,0x146A,0x546A,0x1B146A,FIXED_10,4,05 4d 04 17,50 50 50 50 50 50,블루,0
POKEMON_NAME_SLOTS,209,210,0x6C,0x1474,0x5474,0x1B1474,FIXED_10,8,01 a7 03 cb 05 4d 04 17,50 50,그랑블루,0
POKEMON_NAME_SLOTS,210,211,0x6C,0x147E,0x547E,0x1B147E,FIXED_10,6,09 07 04 d9 04 17,50 50 50 50,침바루,0
POKEMON_NAME_SLOTS,211,212,0x6C,0x1488,0x5488,0x1B1488,FIXED_10,4,0a 76 05 bf,50 50 50 50 50 50,핫삼,0
POKEMON_NAME_SLOTS,212,213,0x6C,0x1492,0x5492,0x1B1492,FIXED_10,6,02 dc 02 dc 08 26,50 50 50 50,단단지,0
POKEMON_NAME_SLOTS,213,214,0x6C,0x149C,0x549C,0x1B149C,FIXED_10,10,0a 8c 03 c3 09 79 03 fe 06 4a,,헤라크로스,0
POKEMON_NAME_SLOTS,214,215,0x6C,0x14A6,0x54A6,0x1B14A6,FIXED_10,6,0a 27 0a 3a 02 cf,50 50 50 50,포푸니,0
POKEMON_NAME_SLOTS,215,216,0x6C,0x14B0,0x54B0,0x1B14B0,FIXED_10,6,01 c4 08 26 01 65,50 50 50 50,깜지곰,0
POKEMON_NAME_SLOTS,216,217,0x6C,0x14BA,0x54BA,0x1B14BA,FIXED_10,4,04 45 01 65,50 50 50 50 50 50,링곰,0
POKEMON_NAME_SLOTS,217,218,0x6C,0x14C4,0x54C4,0x1B14C4,FIXED_10,8,04 46 01 a7 04 46 01 a7,50 50,마그마그,0
POKEMON_NAME_SLOTS,218,219,0x6C,0x14CE,0x54CE,0x1B14CE,FIXED_10,10,04 46 01 a7 09 0b 04 33 01 4d,,마그카르고,0
POKEMON_NAME_SLOTS,219,220,0x6C,0x14D8,0x54D8,0x1B14D8,FIXED_10,6,02 09 02 09 04 3e,50 50 50 50,꾸꾸리,0
POKEMON_NAME_SLOTS,220,221,0x6C,0x14E2,0x54E2,0x1B14E2,FIXED_10,6,04 7e 02 09 04 3e,50 50 50 50,메꾸리,0
POKEMON_NAME_SLOTS,221,222,0x6C,0x14EC,0x54EC,0x1B14EC,FIXED_10,6,09 3a 05 ba 0a a3,50 50 50 50,코산호,0
POKEMON_NAME_SLOTS,222,223,0x6C,0x14F6,0x54F6,0x1B14F6,FIXED_10,4,08 d1 06 ee,50 50 50 50 50 50,총어,0
POKEMON_NAME_SLOTS,223,224,0x6C,0x1500,0x5500,0x1B1500,FIXED_10,8,02 eb 0a 27 04 ab 02 8b,50 50,대포무노,0
POKEMON_NAME_SLOTS,224,225,0x6C,0x150A,0x550A,0x1B150A,FIXED_10,8,03 64 04 3e 04 f6 03 45,50 50,딜리버드,0
POKEMON_NAME_SLOTS,225,226,0x6C,0x1514,0x5514,0x1B1514,FIXED_10,6,04 48 09 88 07 9e,50 50 50 50,만타인,0
POKEMON_NAME_SLOTS,226,227,0x6C,0x151E,0x551E,0x1B151E,FIXED_10,6,04 ab 07 b5 07 e6,50 50 50 50,무장조,0
POKEMON_NAME_SLOTS,227,228,0x6C,0x1528,0x5528,0x1B1528,FIXED_10,4,03 08 05 64,50 50 50 50 50 50,델빌,0
POKEMON_NAME_SLOTS,228,229,0x6C,0x1532,0x5532,0x1B1532,FIXED_10,4,0a 8f 01 01,50 50 50 50 50 50,헬가,0
POKEMON_NAME_SLOTS,229,230,0x6C,0x153C,0x553C,0x1B153C,FIXED_10,6,09 87 03 45 03 c3,50 50 50 50,킹드라,0
POKEMON_NAME_SLOTS,230,231,0x6C,0x1546,0x5546,0x1B1546,FIXED_10,6,09 3a 09 3a 04 3e,50 50 50 50,코코리,0
POKEMON_NAME_SLOTS,231,232,0x6C,0x1550,0x5550,0x1B1550,FIXED_10,6,09 3a 04 3e 01 09,50 50 50 50,코리갑,0
POKEMON_NAME_SLOTS,232,233,0x6C,0x155A,0x555A,0x1B155A,FIXED_10,7,0a 2a 04 3e 01 4f f8,50 50 50,폴리곤2,0
POKEMON_NAME_SLOTS,233,234,0x6C,0x1564,0x5564,0x1B1564,FIXED_10,6,02 8b 03 c3 09 80,50 50 50 50,노라키,0
POKEMON_NAME_SLOTS,234,235,0x6C,0x156E,0x556E,0x1B156E,FIXED_10,6,04 17 05 4a 03 15,50 50 50 50,루브도,0
POKEMON_NAME_SLOTS,235,236,0x6C,0x1578,0x5578,0x1B1578,FIXED_10,6,04 e8 04 17 09 80,50 50 50 50,배루키,0
POKEMON_NAME_SLOTS,236,237,0x6C,0x1582,0x5582,0x1B1582,FIXED_10,8,09 0b 0a 27 07 01 03 c3,50 50,카포에라,0
POKEMON_NAME_SLOTS,237,238,0x6C,0x158C,0x558C,0x1B158C,FIXED_10,6,05 97 05 97 03 c3,50 50 50 50,뽀뽀라,0
POKEMON_NAME_SLOTS,238,239,0x6C,0x1596,0x5596,0x1B1596,FIXED_10,8,07 01 03 e9 09 80 03 45,50 50,에레키드,0
POKEMON_NAME_SLOTS,239,240,0x6C,0x15A0,0x55A0,0x1B15A0,FIXED_10,6,04 46 01 a7 05 61,50 50 50 50,마그비,0
POKEMON_NAME_SLOTS,240,241,0x6C,0x15AA,0x55AA,0x1B15AA,FIXED_10,6,04 d0 09 9a 09 79,50 50 50 50,밀탱크,0
POKEMON_NAME_SLOTS,241,242,0x6C,0x15B4,0x55B4,0x1B15B4,FIXED_10,8,0a 78 0a 67 02 6a 06 4a,50 50,해피너스,0
POKEMON_NAME_SLOTS,242,243,0x6C,0x15BE,0x55BE,0x1B15BE,FIXED_10,6,03 c3 07 9c 09 3a,50 50 50 50,라이코,0
POKEMON_NAME_SLOTS,243,244,0x6C,0x15C8,0x55C8,0x1B15C8,FIXED_10,6,06 d8 09 a7 07 9c,50 50 50 50,앤테이,0
POKEMON_NAME_SLOTS,244,245,0x6C,0x15D2,0x55D2,0x1B15D2,FIXED_10,6,06 4a 07 9c 09 4f,50 50 50 50,스이쿤,0
POKEMON_NAME_SLOTS,245,246,0x6C,0x15DC,0x55DC,0x1B15DC,FIXED_10,8,06 d6 04 f6 03 c3 06 4a,50 50,애버라스,0
POKEMON_NAME_SLOTS,246,247,0x6C,0x15E6,0x55E6,0x1B15E6,FIXED_10,8,03 05 01 b2 03 c3 06 4a,50 50,데기라스,0
POKEMON_NAME_SLOTS,247,248,0x6C,0x15F0,0x55F0,0x1B15F0,FIXED_10,8,04 46 01 b2 03 c3 06 4a,50 50,마기라스,0
POKEMON_NAME_SLOTS,248,249,0x6C,0x15FA,0x55FA,0x1B15FA,FIXED_10,6,04 17 01 b2 06 c6,50 50 50 50,루기아,0
POKEMON_NAME_SLOTS,249,250,0x6C,0x1604,0x5604,0x1B1604,FIXED_10,6,09 05 05 c6 07 e6,50 50 50 50,칠색조,0
POKEMON_NAME_SLOTS,250,251,0x6C,0x160E,0x560E,0x1B160E,FIXED_10,6,05 ec 03 e9 05 61,50 50 50 50,세레비,0
POKEMON_NAME_SLOTS,251,252,0x6C,0x1618,0x5618,0x1B1618,FIXED_10,2,0b 67,50 50 50 50 50 50 50 50,?,0
POKEMON_NAME_SLOTS,252,253,0x6C,0x1622,0x5622,0x1B1622,FIXED_10,2,06 cb,50 50 50 50 50 50 50 50,알,0
POKEMON_NAME_SLOTS,253,254,0x6C,0x162C,0x562C,0x1B162C,FIXED_10,2,0b 67,50 50 50 50 50 50 50 50,?,0
POKEMON_NAME_SLOTS,254,255,0x6C,0x1636,0x5636,0x1B1636,FIXED_10,2,0b 67,50 50 50 50 50 50 50 50,?,0
POKEMON_NAME_SLOTS,255,256,0x6C,0x1640,0x5640,0x1B1640,FIXED_10,2,0b 67,50 50 50 50 50 50 50 50,?,0
MOVE_NAMES,0,1,0x6C,0x164A,0x564A,0x1B164A,VARIABLE,6,04 47 09 01 01 b2,,막치기,0
MOVE_NAMES,1,2,0x6C,0x1651,0x5651,0x1B1651,VARIABLE,8,09 92 01 97 02 e7 06 26,,태권당수,0
MOVE_NAMES,2,3,0x6C,0x165A,0x565A,0x1B165A,VARIABLE,11,07 0c 06 03 7f 05 84 09 01 01 b2,,연속 뺨치기,0
MOVE_NAMES,3,4,0x6C,0x1666,0x5666,0x1B1666,VARIABLE,8,07 0c 06 03 0a 0d 09 01,,연속펀치,0
MOVE_NAMES,4,5,0x6C,0x166F,0x566F,0x1B166F,VARIABLE,10,04 7e 01 01 09 b6 0a 0d 09 01,,메가톤펀치,0
MOVE_NAMES,5,6,0x6C,0x167A,0x567A,0x1B167A,VARIABLE,12,01 4d 06 e7 07 9c 03 17 04 de 01 b2,,고양이돈받기,0
MOVE_NAMES,6,7,0x6C,0x1687,0x5687,0x1B1687,VARIABLE,8,05 32 01 f9 0a 0d 09 01,,불꽃펀치,0
MOVE_NAMES,7,8,0x6C,0x1690,0x5690,0x1B1690,VARIABLE,8,02 63 03 1f 0a 0d 09 01,,냉동펀치,0
MOVE_NAMES,8,9,0x6C,0x1699,0x5699,0x1B1699,VARIABLE,8,04 f8 01 13 0a 0d 09 01,,번개펀치,0
MOVE_NAMES,9,10,0x6C,0x16A2,0x56A2,0x1B16A2,VARIABLE,6,0a 72 09 6b 01 b2,,할퀴기,0
MOVE_NAMES,10,11,0x6C,0x16A9,0x56A9,0x1B16A9,VARIABLE,4,08 93 01 b2,,찝기,0
MOVE_NAMES,11,12,0x6C,0x16AE,0x56AE,0x1B16AE,VARIABLE,10,01 01 07 77 07 aa 04 33 01 b2,,가위자르기,0
MOVE_NAMES,12,13,0x6C,0x16B9,0x56B9,0x1B16B9,VARIABLE,6,09 0e 04 d9 03 c7,,칼바람,0
MOVE_NAMES,13,14,0x6C,0x16C0,0x56C0,0x1B16C0,VARIABLE,4,09 0e 08 e3,,칼춤,0
MOVE_NAMES,14,15,0x6C,0x16C5,0x56C5,0x1B16C5,VARIABLE,6,0a 3e 05 03 01 b2,,풀베기,0
MOVE_NAMES,15,16,0x6C,0x16CC,0x56CC,0x1B16CC,VARIABLE,12,04 d9 03 c7 07 9f 07 88 09 80 01 b2,,바람일으키기,0
MOVE_NAMES,16,17,0x6C,0x16D9,0x56D9,0x1B16D9,VARIABLE,8,02 3f 01 13 09 01 01 b2,,날개치기,0
MOVE_NAMES,17,18,0x6C,0x16E2,0x56E2,0x1B16E2,VARIABLE,10,02 3f 03 f1 04 f6 04 3e 01 b2,,날려버리기,0
MOVE_NAMES,18,19,0x6C,0x16ED,0x56ED,0x1B16ED,VARIABLE,8,01 68 08 0f 02 3f 01 b2,,공중날기,0
MOVE_NAMES,19,20,0x6C,0x16F6,0x56F6,0x1B16F6,VARIABLE,6,07 e6 07 9c 01 b2,,조이기,0
MOVE_NAMES,20,21,0x6C,0x16FD,0x56FD,0x1B16FD,VARIABLE,8,0a fb 01 df 09 01 01 b2,,힘껏치기,0
MOVE_NAMES,21,22,0x6C,0x1706,0x5706,0x1B1706,VARIABLE,8,03 02 09 60 08 a4 08 8f,,덩쿨채찍,0
MOVE_NAMES,22,23,0x6C,0x170F,0x570F,0x1B170F,VARIABLE,6,08 2e 04 e2 01 b2,,짓밟기,0
MOVE_NAMES,23,24,0x6C,0x1716,0x5716,0x1B1716,VARIABLE,8,03 2e 04 f8 09 01 01 b2,,두번치기,0
MOVE_NAMES,24,25,0x6C,0x171F,0x571F,0x1B171F,VARIABLE,8,04 7e 01 01 09 b6 09 81,,메가톤킥,0
MOVE_NAMES,25,26,0x6C,0x1728,0x5728,0x1B1728,VARIABLE,6,07 d1 0a 61 09 81,,점프킥,0
MOVE_NAMES,26,27,0x6C,0x172F,0x572F,0x1B172F,VARIABLE,8,03 19 03 f1 08 97 01 b2,,돌려차기,0
MOVE_NAMES,27,28,0x6C,0x1738,0x5738,0x1B1738,VARIABLE,10,04 90 03 d1 05 a1 04 3e 01 b2,,모래뿌리기,0
MOVE_NAMES,28,29,0x6C,0x1743,0x5743,0x1B1743,VARIABLE,6,04 da 09 01 01 b2,,박치기,0
MOVE_NAMES,29,30,0x6C,0x174A,0x574A,0x1B174A,VARIABLE,8,05 a4 08 8e 04 33 01 b2,,뿔찌르기,0
MOVE_NAMES,30,31,0x6C,0x1753,0x5753,0x1B1753,VARIABLE,10,04 46 01 88 08 8e 04 33 01 b2,,마구찌르기,0
MOVE_NAMES,31,32,0x6C,0x175E,0x575E,0x1B175E,VARIABLE,6,05 a4 03 45 04 41,,뿔드릴,0
MOVE_NAMES,32,33,0x6C,0x1765,0x5765,0x1B1765,VARIABLE,10,04 96 09 bb 04 da 09 01 01 b2,,몸통박치기,0
MOVE_NAMES,33,34,0x6C,0x1770,0x5770,0x1B1770,VARIABLE,6,02 a9 04 33 01 b2,,누르기,0
MOVE_NAMES,34,35,0x6C,0x1777,0x5777,0x1B1777,VARIABLE,8,01 b8 04 e4 04 4b 07 9c,,김밥말이,0
MOVE_NAMES,35,36,0x6C,0x1780,0x5780,0x1B1780,VARIABLE,4,03 19 08 28,,돌진,0
MOVE_NAMES,36,37,0x6C,0x1785,0x5785,0x1B1785,VARIABLE,10,02 3d 03 1f 05 2e 04 3e 01 b2,,난동부리기,0
MOVE_NAMES,37,38,0x6C,0x1790,0x5790,0x1B1790,VARIABLE,12,07 9c 09 f7 05 b7 09 f7 09 92 09 7c,,이판사판태클,0
MOVE_NAMES,38,39,0x6C,0x179D,0x579D,0x1B179D,VARIABLE,10,01 ef 04 3e 0a e7 03 49 01 b2,,꼬리흔들기,0
MOVE_NAMES,39,40,0x6C,0x17A8,0x57A8,0x1B17A8,VARIABLE,4,03 16 09 07,,독침,0
MOVE_NAMES,40,41,0x6C,0x17AD,0x57AD,0x1B17AD,VARIABLE,8,02 f5 05 4d 02 cf 03 49,,더블니들,0
MOVE_NAMES,41,42,0x6C,0x17B6,0x57B6,0x1B17B6,VARIABLE,10,04 d9 02 c3 04 cc 05 b7 07 9f,,바늘미사일,0
MOVE_NAMES,42,43,0x6C,0x17C1,0x57C1,0x1B17C1,VARIABLE,8,08 40 03 f1 05 18 01 b2,,째려보기,0
MOVE_NAMES,43,44,0x6C,0x17CA,0x57CA,0x1B17CA,VARIABLE,4,04 b0 01 b2,,물기,0
MOVE_NAMES,44,45,0x6C,0x17CF,0x57CF,0x1B17CF,VARIABLE,8,07 4f 07 8d 06 02 04 3e,,울음소리,0
MOVE_NAMES,45,46,0x6C,0x17D8,0x57D8,0x1B17D8,VARIABLE,8,07 4f 05 2e 08 32 01 b2,,울부짖기,0
MOVE_NAMES,46,47,0x6C,0x17E1,0x57E1,0x1B17E1,VARIABLE,8,02 8b 03 d1 0a 6f 01 b2,,노래하기,0
MOVE_NAMES,47,48,0x6C,0x17EA,0x57EA,0x1B17EA,VARIABLE,6,08 ca 07 8d 09 f4,,초음파,0
MOVE_NAMES,48,49,0x6C,0x17F1,0x57F1,0x1B17F1,VARIABLE,6,06 02 02 d0 05 35,,소닉붐,0
MOVE_NAMES,49,50,0x6C,0x17F8,0x57F8,0x1B17F8,VARIABLE,8,05 b7 06 4d 04 ad 01 b2,,사슬묶기,0
MOVE_NAMES,50,51,0x6C,0x1801,0x5801,0x1B1801,VARIABLE,6,07 4b 0a 78 06 d7,,용해액,0
MOVE_NAMES,51,52,0x6C,0x1808,0x5808,0x1B1808,VARIABLE,8,05 32 01 f9 05 ec 03 fa,,불꽃세례,0
MOVE_NAMES,52,53,0x6C,0x1811,0x5811,0x1B1811,VARIABLE,8,0a ad 07 10 04 e6 05 b7,,화염방사,0
MOVE_NAMES,53,54,0x6C,0x181A,0x581A,0x1B181A,VARIABLE,6,0a f2 06 c8 01 13,,흰안개,0
MOVE_NAMES,54,55,0x6C,0x1821,0x5821,0x1B1821,VARIABLE,6,04 b0 02 eb 0a 27,,물대포,0
MOVE_NAMES,55,56,0x6C,0x1828,0x5828,0x1B1828,VARIABLE,12,0a 6f 07 9c 03 45 03 fe 0a 0f 0a 61,,하이드로펌프,0
MOVE_NAMES,56,57,0x6C,0x1835,0x5835,0x1B1835,VARIABLE,8,09 f4 03 15 09 88 01 b2,,파도타기,0
MOVE_NAMES,57,58,0x6C,0x183E,0x583E,0x1B183E,VARIABLE,6,02 63 03 1f 05 66,,냉동빔,0
MOVE_NAMES,58,59,0x6C,0x1845,0x5845,0x1B1845,VARIABLE,6,02 ab 05 18 03 c3,,눈보라,0
MOVE_NAMES,59,60,0x6C,0x184C,0x584C,0x1B184C,VARIABLE,6,0a af 05 c3 05 66,,환상빔,0
MOVE_NAMES,60,61,0x6C,0x1853,0x5853,0x1B1853,VARIABLE,8,01 25 0a 40 01 74 05 e1,,거품광선,0
MOVE_NAMES,61,62,0x6C,0x185C,0x585C,0x1B185C,VARIABLE,9,07 20 03 fe 03 c3 7f 05 66,,오로라 빔,0
MOVE_NAMES,62,63,0x6C,0x1866,0x5866,0x1B1866,VARIABLE,8,09 f4 01 7b 01 74 05 e1,,파괴광선,0
MOVE_NAMES,63,64,0x6C,0x186F,0x586F,0x1B186F,VARIABLE,4,08 69 01 b2,,쪼기,0
MOVE_NAMES,64,65,0x6C,0x1874,0x5874,0x1B1874,VARIABLE,8,0a b8 07 cc 05 2e 04 3e,,회전부리,0
MOVE_NAMES,65,66,0x6C,0x187D,0x587D,0x1B187D,VARIABLE,10,08 26 07 21 07 97 04 d9 09 6b,,지옥의바퀴,0
MOVE_NAMES,66,67,0x6C,0x1888,0x5888,0x1B1888,VARIABLE,6,07 b2 09 01 01 b2,,잡치기,0
MOVE_NAMES,67,68,0x6C,0x188F,0x588F,0x1B188F,VARIABLE,6,09 0b 07 4e 09 9d,,카운터,0
MOVE_NAMES,68,69,0x6C,0x1896,0x5896,0x1B1896,VARIABLE,10,08 26 01 88 02 f8 08 26 01 b2,,지구던지기,0
MOVE_NAMES,69,70,0x6C,0x18A1,0x58A1,0x1B18A1,VARIABLE,4,01 7b 03 f2,,괴력,0
MOVE_NAMES,70,71,0x6C,0x18A6,0x58A6,0x1B18A6,VARIABLE,4,0a ed 06 26,,흡수,0
MOVE_NAMES,71,72,0x6C,0x18AB,0x58AB,0x1B18AB,VARIABLE,10,04 7e 01 01 03 45 03 e9 07 9e,,메가드레인,0
MOVE_NAMES,72,73,0x6C,0x18B6,0x58B6,0x1B18B6,VARIABLE,8,06 be 05 a1 04 3e 01 b2,,씨뿌리기,0
MOVE_NAMES,73,74,0x6C,0x18BF,0x58BF,0x1B18BF,VARIABLE,4,05 ea 07 b5,,성장,0
MOVE_NAMES,74,75,0x6C,0x18C4,0x58C4,0x1B18C4,VARIABLE,10,07 a9 02 3f 01 01 04 33 01 b2,,잎날가르기,0
MOVE_NAMES,75,76,0x6C,0x18CF,0x58CF,0x1B18CF,VARIABLE,6,06 06 03 c3 05 66,,솔라빔,0
MOVE_NAMES,76,77,0x6C,0x18D6,0x58D6,0x1B18D6,VARIABLE,6,03 16 01 01 04 17,,독가루,0
MOVE_NAMES,77,78,0x6C,0x18DD,0x58DD,0x1B18DD,VARIABLE,8,07 ca 04 3e 01 01 04 17,,저리가루,0
MOVE_NAMES,78,79,0x6C,0x18E6,0x58E6,0x1B18E6,VARIABLE,8,06 26 04 89 01 01 04 17,,수면가루,0
MOVE_NAMES,79,80,0x6C,0x18EF,0x58EF,0x1B18EF,VARIABLE,8,01 f9 07 a9 02 ed 06 4a,,꽃잎댄스,0
MOVE_NAMES,80,81,0x6C,0x18F8,0x58F8,0x1B18F8,VARIABLE,6,06 67 05 a5 01 b2,,실뿜기,0
MOVE_NAMES,81,82,0x6C,0x18FF,0x58FF,0x1B18FF,VARIABLE,8,07 4b 07 97 05 30 02 8b,,용의분노,0
MOVE_NAMES,82,83,0x6C,0x1908,0x5908,0x1B1908,VARIABLE,10,0a b8 07 20 04 3e 05 32 01 f9,,회오리불꽃,0
MOVE_NAMES,83,84,0x6C,0x1913,0x5913,0x1B1913,VARIABLE,8,07 cc 01 b2 06 1e 09 79,,전기쇼크,0
MOVE_NAMES,84,85,0x6C,0x191C,0x591C,0x1B191C,VARIABLE,8,f7 f6 04 48 05 1c 09 de,,10만볼트,0
MOVE_NAMES,85,86,0x6C,0x1925,0x5925,0x1B1925,VARIABLE,10,07 cc 01 b2 07 aa 05 de 09 f4,,전기자석파,0
MOVE_NAMES,86,87,0x6C,0x1930,0x5930,0x1B1930,VARIABLE,5,04 f8 01 13 7f,,번개 ,0
MOVE_NAMES,87,88,0x6C,0x1936,0x5936,0x1B1936,VARIABLE,8,03 19 03 83 01 88 01 b2,,돌떨구기,0
MOVE_NAMES,88,89,0x6C,0x193F,0x593F,0x1B193F,VARIABLE,4,08 26 08 28,,지진,0
MOVE_NAMES,89,90,0x6C,0x1944,0x5944,0x1B1944,VARIABLE,8,03 75 01 01 04 33 01 b2,,땅가르기,0
MOVE_NAMES,90,91,0x6C,0x194D,0x594D,0x1B194D,VARIABLE,8,01 88 04 7b 09 f4 01 b2,,구멍파기,0
MOVE_NAMES,91,92,0x6C,0x1956,0x5956,0x1B1956,VARIABLE,4,04 6d 03 16,,맹독,0
MOVE_NAMES,92,93,0x6C,0x195B,0x595B,0x1B195B,VARIABLE,6,07 10 03 1f 03 f2,,염동력,0
MOVE_NAMES,93,94,0x6C,0x1962,0x5962,0x1B1962,VARIABLE,14,05 b7 07 9c 09 3a 09 80 02 77 06 63 06 4a,,사이코키네시스,0
MOVE_NAMES,94,95,0x6C,0x1971,0x5971,0x1B1971,VARIABLE,6,08 d6 04 89 06 2a,,최면술,0
MOVE_NAMES,95,96,0x6C,0x1978,0x5978,0x1B1978,VARIABLE,8,07 44 01 01 0a 27 08 1e,,요가포즈,0
MOVE_NAMES,96,97,0x6C,0x1981,0x5981,0x1B1981,VARIABLE,8,01 4d 06 03 07 9c 03 1f,,고속이동,0
MOVE_NAMES,97,98,0x6C,0x198A,0x598A,0x1B198A,VARIABLE,8,07 cc 01 74 05 de 0a ad,,전광석화,0
MOVE_NAMES,98,99,0x6C,0x1993,0x5993,0x1B1993,VARIABLE,4,05 30 02 8b,,분노,0
MOVE_NAMES,99,100,0x6C,0x1998,0x5998,0x1B1998,VARIABLE,8,06 28 01 03 07 9c 03 1f,,순간이동,0
MOVE_NAMES,100,101,0x6C,0x19A1,0x59A1,0x1B19A1,VARIABLE,10,02 3a 07 9c 09 de 0a 8c 03 45,,나이트헤드,0
MOVE_NAMES,101,102,0x6C,0x19AC,0x59AC,0x1B19AC,VARIABLE,8,0a e4 02 4b 02 4b 01 b2,,흉내내기,0
MOVE_NAMES,102,103,0x6C,0x19B5,0x59B5,0x1B19B5,VARIABLE,8,06 68 07 8a 06 02 04 3e,,싫은소리,0
MOVE_NAMES,103,104,0x6C,0x19BE,0x59BE,0x1B19BE,VARIABLE,11,01 a7 04 42 07 aa 7f 05 30 06 65,,그림자 분신,0
MOVE_NAMES,104,105,0x6C,0x19CA,0x59CA,0x1B19CA,VARIABLE,7,87 8f 7f 0a b8 05 19,,HP 회복,0
MOVE_NAMES,105,106,0x6C,0x19D2,0x59D2,0x1B19D2,VARIABLE,10,02 dc 02 dc 0a 78 08 26 01 b2,,단단해지기,0
MOVE_NAMES,106,107,0x6C,0x19DD,0x59DD,0x1B19DD,VARIABLE,8,07 ab 06 c6 08 26 01 b2,,작아지기,0
MOVE_NAMES,107,108,0x6C,0x19E6,0x59E6,0x1B19E6,VARIABLE,4,07 0c 04 47,,연막,0
MOVE_NAMES,108,109,0x6C,0x19EB,0x59EB,0x1B19EB,VARIABLE,8,07 9c 05 c3 0a 71 05 6b,,이상한빛,0
MOVE_NAMES,109,110,0x6C,0x19F4,0x59F4,0x1B19F4,VARIABLE,10,01 de 08 2a 07 01 06 2b 01 b2,,껍질에숨기,0
MOVE_NAMES,110,111,0x6C,0x19FF,0x59FF,0x1B19FF,VARIABLE,8,07 65 09 79 04 3e 01 b2,,웅크리기,0
MOVE_NAMES,111,112,0x6C,0x1A08,0x5A08,0x1B1A08,VARIABLE,6,04 e8 04 3e 06 ee,,배리어,0
MOVE_NAMES,112,113,0x6C,0x1A0F,0x5A0F,0x1B1A0F,VARIABLE,9,05 6b 07 97 7f 07 b5 04 47,,빛의 장막,0
MOVE_NAMES,113,114,0x6C,0x1A19,0x5A19,0x1B1A19,VARIABLE,6,0a e6 06 c8 01 13,,흑안개,0
MOVE_NAMES,114,115,0x6C,0x1A20,0x5A20,0x1B1A20,VARIABLE,8,04 3e 0a 63 03 ea 09 9d,,리플렉터,0
MOVE_NAMES,115,116,0x6C,0x1A29,0x5A29,0x1B1A29,VARIABLE,6,01 b2 08 e6 07 cc,,기충전,0
MOVE_NAMES,116,117,0x6C,0x1A30,0x5A30,0x1B1A30,VARIABLE,4,08 9c 01 b2,,참기,0
MOVE_NAMES,117,118,0x6C,0x1A35,0x5A35,0x1B1A35,VARIABLE,12,06 05 01 01 03 c4 0a e7 03 49 01 b2,,손가락흔들기,0
MOVE_NAMES,118,119,0x6C,0x1A42,0x5A42,0x1B1A42,VARIABLE,8,03 6b 03 c3 0a 6f 01 b2,,따라하기,0
MOVE_NAMES,119,120,0x6C,0x1A4B,0x5A4B,0x1B1A4B,VARIABLE,4,07 aa 0a 28,,자폭,0
MOVE_NAMES,120,121,0x6C,0x1A50,0x5A50,0x1B1A50,VARIABLE,6,06 cb 0a 28 09 8a,,알폭탄,0
MOVE_NAMES,121,122,0x6C,0x1A57,0x5A57,0x1B1A57,VARIABLE,4,0a 73 01 b2,,핥기,0
MOVE_NAMES,122,123,0x6C,0x1A5C,0x5A5C,0x1B1A5C,VARIABLE,6,06 4a 04 90 01 a7,,스모그,0
MOVE_NAMES,123,124,0x6C,0x1A63,0x5A63,0x1B1A63,VARIABLE,8,07 20 04 b0 01 68 01 3d,,오물공격,0
