category,index_zero_based,index_one_based,original_gs_korean,latest_official_korean,final_korean,official_source,verification_status,change_reason,bank_hex,cpu_address_hex
MOVE_NAMES,126,127,폭포오르기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5A80
MOVE_NAMES,127,128,껍질끼우기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5A8B
MOVE_NAMES,128,129,스피드스타,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5A96
MOVE_NAMES,129,130,로케트박치기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5AA1
MOVE_NAMES,130,131,가시대포,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5AAE
MOVE_NAMES,131,132,휘감기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5AB7
MOVE_NAMES,132,133,망각술,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5ABE
MOVE_NAMES,133,134,숟가락휘기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5AC5
MOVE_NAMES,134,135,알낳기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5AD0
MOVE_NAMES,135,136,무릎차기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5AD7
MOVE_NAMES,136,137,뱀의미소,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5AE0
MOVE_NAMES,137,138,꿈먹기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5AE9
MOVE_NAMES,138,139,독가스,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5AF0
MOVE_NAMES,139,140,알던지기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5AF7
MOVE_NAMES,140,141,흡혈,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5B00
MOVE_NAMES,141,142,악마의키스,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5B05
MOVE_NAMES,142,143,불새,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5B10
MOVE_NAMES,143,144,변신,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5B15
MOVE_NAMES,144,145,거품,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5B1A
MOVE_NAMES,145,146,잼잼펀치,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5B1F
MOVE_NAMES,146,147,버섯포자,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5B28
MOVE_NAMES,147,148,플래시,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5B31
MOVE_NAMES,148,149,사이코웨이브,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5B38
MOVE_NAMES,149,150,튀어오르기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5B45
MOVE_NAMES,150,151,녹기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5B50
MOVE_NAMES,151,152,찝게햄머,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5B55
MOVE_NAMES,152,153,대폭발,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5B5E
MOVE_NAMES,153,154,마구할퀴기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5B65
MOVE_NAMES,154,155,뼈다귀부메랑,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5B70
MOVE_NAMES,155,156,잠자기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5B7D
MOVE_NAMES,156,157,스톤샤워,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5B84
MOVE_NAMES,157,158,필살앞니,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5B8D
MOVE_NAMES,158,159,각지기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5B96
MOVE_NAMES,159,160,텍스쳐,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5B9D
MOVE_NAMES,160,161,트라이어택,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5BA4
MOVE_NAMES,161,162,분노의앞니,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5BAF
MOVE_NAMES,162,163,베어가르기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5BBA
MOVE_NAMES,163,164,대타출동,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5BC5
MOVE_NAMES,164,165,발버둥,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5BCE
MOVE_NAMES,165,166,스케치,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5BD5
MOVE_NAMES,166,167,트리플 킥,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5BDC
MOVE_NAMES,167,168,도둑,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5BE6
MOVE_NAMES,168,169,거미집,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5BEB
MOVE_NAMES,169,170,마음의 눈,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5BF2
MOVE_NAMES,170,171,악몽,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5BFC
MOVE_NAMES,171,172,화염 자동차,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5C01
MOVE_NAMES,172,173,코골기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5C0D
MOVE_NAMES,173,174,저주,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5C14
MOVE_NAMES,174,175,바둥바둥,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5C19
MOVE_NAMES,175,176,텍스쳐2,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5C22
MOVE_NAMES,176,177,에어로블레스트,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5C2A
MOVE_NAMES,177,178,목화포자,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5C39
MOVE_NAMES,178,179,기사회생,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5C42
MOVE_NAMES,179,180,원한,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5C4B
MOVE_NAMES,180,181,눈싸라기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5C50
MOVE_NAMES,181,182,방어,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5C59
MOVE_NAMES,182,183,마하펀치,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5C5E
MOVE_NAMES,183,184,겁나는 얼굴,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5C67
MOVE_NAMES,184,185,속여 때리기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5C73
MOVE_NAMES,185,186,천사의 키스,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5C7F
MOVE_NAMES,186,187,배북,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5C8B
MOVE_NAMES,187,188,오물 폭탄,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5C90
MOVE_NAMES,188,189,진흙 뿌리기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5C9A
MOVE_NAMES,189,190,대포무노포,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5CA6
MOVE_NAMES,190,191,압정 뿌리기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5CB1
MOVE_NAMES,191,192,전자포,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5CBD
MOVE_NAMES,192,193,꿰뚫어 보기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5CC4
MOVE_NAMES,193,194,길동무,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5CD0
MOVE_NAMES,194,195,멸망의 노래,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5CD7
MOVE_NAMES,195,196,얼다바람,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5CE3
MOVE_NAMES,196,197,선찰,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5CEC
MOVE_NAMES,197,198,본러쉬,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5CF1
MOVE_NAMES,198,199,록온,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5CF8
MOVE_NAMES,199,200,역린,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5CFD
MOVE_NAMES,200,201,모래바람,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5D02
MOVE_NAMES,201,202,기가 드레인,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5D0B
MOVE_NAMES,202,203,버티기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5D17
MOVE_NAMES,203,204,애교부리기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5D1E
MOVE_NAMES,204,205,구르기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5D29
MOVE_NAMES,205,206,칼등치기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5D30
MOVE_NAMES,206,207,뽐내기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5D39
MOVE_NAMES,207,208,우유 마시기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5D40
MOVE_NAMES,208,209,스파크,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5D4C
MOVE_NAMES,209,210,연속 자르기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5D53
MOVE_NAMES,210,211,강철 날개,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5D5F
MOVE_NAMES,211,212,검은 눈빛,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5D69
MOVE_NAMES,212,213,헤롱헤롱,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5D73
MOVE_NAMES,213,214,잠꼬대,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5D7C
MOVE_NAMES,214,215,치료방울,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5D83
MOVE_NAMES,215,216,은혜갚기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5D8C
MOVE_NAMES,216,217,프레젠트,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5D95
MOVE_NAMES,217,218,화풀이,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5D9E
MOVE_NAMES,218,219,신비의 부적,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5DA5
MOVE_NAMES,219,220,아픔나누기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5DB1
MOVE_NAMES,220,221,성스러운 불꽃,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5DBC
MOVE_NAMES,221,222,매그니튜드,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5DCA
MOVE_NAMES,222,223,폭발 펀치,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5DD5
MOVE_NAMES,223,224,메가폰,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5DDF
MOVE_NAMES,224,225,용의 숨결,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5DE6
MOVE_NAMES,225,226,바톤 터치,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5DF0
MOVE_NAMES,226,227,앵콜,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5DFA
MOVE_NAMES,227,228,따라가때리기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5DFF
MOVE_NAMES,228,229,고속스핀,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5E0C
MOVE_NAMES,229,230,달콤한 향기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5E15
MOVE_NAMES,230,231,아이언테일,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5E21
MOVE_NAMES,231,232,메탈크로우,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5E2C
MOVE_NAMES,232,233,받아 던지기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5E37
MOVE_NAMES,233,234,아침햇살,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5E43
MOVE_NAMES,234,235,광합성,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5E4C
MOVE_NAMES,235,236,달의불빛,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5E53
MOVE_NAMES,236,237,잠재파워,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5E5C
MOVE_NAMES,237,238,크로스촙,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5E65
MOVE_NAMES,238,239,회오리,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5E6E
MOVE_NAMES,239,240,비바라기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5E75
MOVE_NAMES,240,241,쾌청,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5E7E
MOVE_NAMES,241,242,깨물어부수기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5E83
MOVE_NAMES,242,243,미러코트,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5E90
MOVE_NAMES,243,244,자기암시,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5E99
MOVE_NAMES,244,245,신속,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5EA2
MOVE_NAMES,245,246,원시의 힘,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5EA7
MOVE_NAMES,246,247,새도우볼,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5EB1
MOVE_NAMES,247,248,미래예지,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5EBA
MOVE_NAMES,248,249,바위깨기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5EC3
MOVE_NAMES,249,250,바다 회오리,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5ECC
MOVE_NAMES,250,251,집단구타,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5ED8
